gid,nse_gauged,nse_ungauged,top1_nse_ungauged,fold,chalk,gauge_name,penalty,area
40010,0.8712265491485596,0.8592676520347595,0.6157872676849365,2,False,Eden at Penshurst / Vexour Bridge,0.011958897113800049,2.3510615580323826
40011,0.8717232346534729,0.7737337350845337,-4.387687683105469,2,False,Great Stour at Horton,0.09798949956893921,2.5330853864405705
40012,0.7041497230529785,0.44738632440567017,-3.0456957817077637,2,False,Darent at Hawley,0.25676339864730835,2.2725609638615567
40013,0.6234043836593628,0.585357666015625,-3.26759672164917,1,False,Darent at Otford,0.03804671764373779,1.9920672600276668
40016,0.3740918636322021,-5.753954887390137,-1.3243305683135986,0,False,Cray at Crayford,6.128046751022339,2.091631790626808
40018,0.789972722530365,0.7736538052558899,-0.7440611124038696,3,False,Darent at Lullingstone,0.016318917274475098,2.0872133412316147
41001,0.4836179614067077,0.40481871366500854,-15.635860443115234,4,False,Nunningham Stream at Tilley Bridge,0.07879924774169916,1.2332500095411003
41003,0.7902984619140625,0.8325966000556946,-51.592403411865234,0,False,Cuckmere at Sherman Bridge,-0.04229813814163208,2.1150443952584133
41005,0.867798388004303,0.8414217233657837,-0.006071329116821289,2,False,Ouse at Gold Bridge,0.026376664638519287,2.26164345331189
41006,0.6921697854995728,0.6281237006187439,-3.5148611068725586,4,False,Uck at Isfield,0.06404608488082886,1.9501700598082001
41011,0.8124518394470215,0.748974084854126,0.16799038648605347,2,False,Rother at Iping Mill,0.06347775459289551,2.1957336482732113
41012,0.7518541812896729,0.6712390780448914,-10.267603874206543,3,False,Adur E Branch at Sakeham,0.0806151032447815,1.9713686367914234
41013,0.7840969562530518,0.7784751653671265,-1.3800063133239746,0,False,Huggletts Stream at Henley Bridge,0.005621790885925293,1.1516762308470478
41014,0.842427670955658,0.8126522898674011,0.4443626403808594,1,False,Arun at Pallingham,0.029775381088256836,2.5986044970052267
41016,0.7889020442962646,0.7560984492301941,-2.3062398433685303,1,False,Cuckmere at Cowbeech,0.03280359506607056,1.2808059283936668
41019,0.8465064764022827,0.830738365650177,-1.2633681297302246,2,False,Arun at Alfoldean,0.015768110752105713,2.1807564923035585
41020,0.7934874296188354,0.7783204317092896,-3.052124500274658,2,False,Bevern Stream at Clappers Bridge,0.015166997909545898,1.5499836111596887
41022,0.8511868715286255,0.8306125402450562,0.2713748812675476,1,False,Lod at Halfway Bridge,0.020574331283569336,1.7196626830180466
41023,0.5916328430175781,-0.6150274276733398,-21.28305435180664,1,True,Lavant at Graylingwell,1.206660270690918,1.9355072658247128
41025,0.8594513535499573,0.7500246167182922,-3.9664688110351562,2,False,Loxwood Stream at Drungewick,0.10942673683166504,1.9685296443748395
41027,0.7044516801834106,0.635826587677002,-1.292198896408081,3,False,Rother at Princes Marsh,0.06862509250640869,1.5589484459780396
41028,0.7595125436782837,0.746355414390564,-2.321140766143799,4,False,Chess Stream at Chess Bridge,0.013157129287719727,1.3981136917305026
42001,0.695366621017456,0.27302122116088867,-0.16054952144622803,2,False,Wallington at North Fareham,0.4223453998565674,2.047975405279086
42003,0.7984012961387634,0.7985122799873352,-1.6959314346313477,3,False,Lymington at Brockenhurst,-0.00011098384857177734,1.9994785336793102
42004,0.6171427369117737,0.3390452265739441,-191.52967834472656,4,True,Test at Broadlands,0.2780975103378296,3.0148186463653297
42006,0.8464736938476562,0.7702828645706177,-4.115602493286133,3,True,Meon at Mislingford,0.07619082927703857,1.8798983243300098
42008,0.7281112670898438,0.2776873707771301,-3.928293228149414,1,True,Cheriton Stream at Sewards Bridge,0.4504238963127136,1.8711641328029494
42010,0.7282804250717163,-0.5366177558898926,-5.3761444091796875,4,True,Itchen at Highbridge & Allbrook Total,1.2648981809616089,2.531363941520202
42011,0.7425872087478638,0.6978948712348938,-0.7278432846069336,4,False,Hamble at Frogmill,0.04469233751296997,1.7423322823571483
43005,0.8689432144165039,0.7989179491996765,-1.5517551898956299,4,True,Avon at Amesbury,0.07002526521682739,2.5138432792311174
43006,0.8756178021430969,0.7586784362792969,-2.109161615371704,0,False,Nadder at Wilton,0.11693936586380005,2.3337091828972722
43007,0.8454039692878723,0.8011411428451538,-3.5040297508239746,3,False,Stour at Throop,0.044262826442718506,3.026161319803131
43008,0.7514561414718628,0.44113004207611084,-5.10778284072876,2,True,Wylye at South Newton,0.31032609939575195,2.651442781983703
43009,0.8937053084373474,0.8769587278366089,-1.3844590187072754,1,False,Stour at Hammoon,0.016746580600738525,2.714958109720149
43014,0.6686202883720398,0.6536498069763184,0.2699674963951111,0,False,East Avon at Upavon East,0.014970481395721436,1.933588510196653
43017,0.7822933197021484,0.7057449221611023,-3.047652244567871,1,True,West Avon at Upavon West,0.07654839754104614,1.9275243408750287
44001,0.7267681360244751,0.5164259672164917,-178.54684448242188,1,False,Frome at East Stoke Total,0.2103421688079834,2.61761882260783
44002,0.825424075126648,0.775812566280365,-298.0240478515625,4,False,Piddle at Baggs Mill,0.04961150884628296,2.2643218777630056
44006,0.6942940950393677,-0.20749831199645996,-114.97346496582031,4,True,Sydling Water at Sydling St Nicholas,0.9017924070358276,1.080987046910887
45001,0.92067551612854,0.9112221002578735,-0.644000768661499,0,False,Exe at Thorverton,0.009453415870666504,2.7840107110782126
45003,0.8284134864807129,0.8255877494812012,-0.22414696216583252,0,False,Culm at Woodmill,0.0028257369995117188,2.359664765369852
45004,0.7908157110214233,0.7582165598869324,-0.5280255079269409,4,False,Axe at Whitford,0.03259915113449097,2.4602511794543624
45005,0.8037458658218384,0.7461588382720947,-0.498152494430542,4,False,Otter at Dotton,0.05758702754974365,2.3071321906557802
45009,0.9135140776634216,0.9036667943000793,0.2674552798271179,2,False,Exe at Pixton,0.009847283363342285,2.1697038169945717
45012,0.8255530595779419,0.7602683901786804,-2.386115789413452,4,False,Creedy at Cowley,0.06528466939926147,2.4209948296439574
46003,0.8737963438034058,0.8621180057525635,-0.24227476119995117,2,False,Dart at Austins Bridge,0.011678338050842285,2.3979400086720375
46005,0.8045049905776978,0.7268698215484619,-1.2520489692687988,1,False,East Dart at Bellever,0.07763516902923584,1.347720217034038
47001,0.928232967853546,0.9302693009376526,-0.04274332523345947,3,False,Tamar at Gunnislake,-0.0020363330841065563,2.96389638739659
47004,0.9219262599945068,0.8864524960517883,0.10478276014328003,4,False,Lynher at Pillaton Mill,0.035473763942718506,2.131265696780032
47008,0.8358027935028076,0.7446365356445312,0.23099368810653687,4,False,Thrushel at Tinhay,0.09116625785827637,2.0520009801013
47009,0.9363503456115724,0.8881470561027527,0.04210120439529419,4,False,Tiddy at Tideford,0.04820328950881969,1.57287160220048
48004,0.8940241932868958,0.4205426573753357,-0.33380353450775146,0,False,Warleggan at Trengoffe,0.47348153591156006,1.402433346219312
48005,0.9068745374679564,0.8678146600723267,-2.3012757301330566,0,False,Kenwyn at Truro,0.03905987739562977,1.2789821168654432
48011,0.9056174159049988,0.8450630903244019,0.28132492303848267,1,False,Fowey at Restormel,0.060554325580596924,2.2232362731029975
49002,0.8784254193305969,0.7963422536849976,-0.4458644390106201,1,False,Hayle at St Erth,0.08208316564559937,1.6864575104691117
49004,0.8769983649253845,0.8883362412452698,-0.16014301776885986,4,False,Gannel at Gwills,-0.011337876319885254,1.6108730003800518
50001,0.9269872307777404,0.9247796535491943,0.21285957098007202,1,False,Taw at Umberleigh,0.0022075772285460316,2.920624146429142
50002,0.8914532661437988,0.8712881803512573,-0.9822189807891846,4,False,Torridge at Torrington,0.020165085792541504,2.8223381011510074
50006,0.9222936034202576,0.9191279411315918,0.23121362924575806,0,False,Mole at Woodleigh,0.0031656622886657715,2.514547752660286
51001,0.8755161166191101,0.8543499708175659,-0.000263214111328125,4,False,Doniford Stream at Swill Bridge,0.02116614580154419,1.8705794605526849
52004,0.8434159755706787,0.8233151435852051,-0.48270606994628906,3,False,Isle at Ashford Mill,0.020100831985473633,1.9415611202360707
52005,0.8854643702507019,0.8446294069290161,0.2560250759124756,0,False,Tone at Bishops Hull,0.04083496332168579,2.3088844144220166
52006,0.8535947799682617,0.8328548669815063,-0.5757144689559937,1,False,Yeo at Pen Mill,0.02073991298675537,2.3352572564345317
52007,0.8179678320884705,0.7856568098068237,-0.8410854339599609,0,False,Parrett at Chiselborough,0.03231102228164673,1.87069645798925
52009,0.870735228061676,0.7851796746253967,-3.1051511764526367,4,False,Sheppey at Fenny Castle,0.0855555534362793,1.7646243978509815
52010,0.810822606086731,0.7819876670837402,-2.099921226501465,1,False,Brue at Lovington,0.028834939002990723,2.139438274158168
52011,0.8425783514976501,0.8368865251541138,-9.872600555419922,2,False,Cary at Somerton,0.005691826343536377,1.9275756546911105
52016,0.8535667061805725,0.8368222713470459,-1.976039171218872,2,False,Currypool Stream at Currypool Farm,0.01674443483352661,1.1967287226232868
53005,0.8911216259002686,0.8676726818084717,-1.2697551250457764,0,False,Midford Brook at Midford,0.023448944091796875,2.1681142868195318
53006,0.9016728401184082,0.8884468674659729,-0.15676069259643555,3,False,Frome (Bristol) at Frenchay,0.013225972652435303,2.180813775754397
53007,0.8880958557128906,0.8916679620742798,-0.2774341106414795,0,False,Frome (Somerset) at Tellisford,-0.00357210636138916,2.4212089341350964
53008,0.8589577078819275,0.8067442178726196,-1.6803407669067383,3,True,Avon at Great Somerford,0.05221349000930786,2.4845418376876873
53009,0.9156351685523988,0.787304162979126,-4.969883441925049,0,False,Wellow Brook at Wellow,0.12833100557327282,1.867113779831977
53013,0.8537870049476624,0.7481115460395813,-5.330490589141846,2,False,Marden at Stanley,0.10567545890808105,1.9976484548962061
53018,0.9156272411346436,0.8689432144165039,-3.6576123237609863,0,False,Avon at Bathford,0.04668402671813965,3.1957198117305765
54001,0.8248575925827026,0.8072123527526855,-6.80832576751709,3,False,Severn at Bewdley,0.01764523983001709,3.636477866341889
54002,0.8736171126365662,0.8516998291015625,-3.3125505447387695,1,False,Avon at Evesham,0.021917283535003662,3.343989234378736
54003,0.7010253667831421,0.2271396517753601,-0.25644052028656006,2,False,Vyrnwy at Vyrnwy Reservoir,0.473885715007782,1.8694077493822019
54004,0.8246181011199951,0.7369776964187622,-0.5952273607254028,3,False,Sowe at Stoneleigh,0.08764040470123291,2.4208300620261136
54005,0.8767181634902954,0.8309682011604309,-2.3311567306518555,4,False,Severn at Montford,0.0457499623298645,3.306806610078623
54007,0.6684333086013794,0.6177929639816284,-2.566115140914917,4,False,Arrow at Broom,0.05064034461975098,2.5062749712869747
54008,0.9157798886299132,0.9096046090126038,-0.5453404188156128,1,False,Teme at Tenbury,0.006175279617309459,3.051009664324265
54012,0.7960721254348755,0.640354335308075,-18.120922088623047,3,False,Tern at Walcot,0.15571779012680054,2.930256051276512
54015,0.5295689105987549,0.4907371401786804,-1.338566780090332,0,False,Bow Brook at Besford Bridge,0.03883177042007446,2.199508348896786
54017,0.7716559171676636,0.8058504462242126,-2.270465135574341,3,False,Leadon at Wedderburn Bridge,-0.03419452905654907,2.458501874686394
54018,0.8696027398109436,0.8560714721679688,-0.505323052406311,1,False,Rea Brook at Hookagate,0.013531267642974854,2.2376945086640565
54019,0.7197312116622925,0.7037382125854492,-1.9897103309631348,1,False,Avon at Stareton,0.01599299907684326,2.539151403445493
54020,0.8497904539108276,0.7881707549095154,-7.36543083190918,3,False,Perry at Yeaton,0.061619699001312256,2.274342616116883
54024,0.6340144276618958,-0.08366799354553223,-0.7072892189025879,4,False,Worfe at Burcote,0.717682421207428,2.406931720475127
54025,0.9121220707893372,0.8914301991462708,0.288246214389801,2,False,Dulas at Rhos-y-pentref,0.020691871643066406,1.7269715836828765
54027,0.8587455749511719,0.777892529964447,-8.559694290161133,4,True,Frome at Ebley Mill,0.08085304498672485,2.2938043599193367
54028,0.9031040668487548,0.8997774720191956,-0.029695987701416016,0,False,Vyrnwy at Llanymynech,0.003326594829559215,2.8916155010160765
54029,0.9121102690696716,0.9131783246994019,-0.9222383499145508,3,False,Teme at Knightsford Bridge,-0.0010680556297302246,3.171334388111691
54032,0.8405476212501526,0.8317870497703552,-11.265881538391113,1,False,Severn at Saxons Lode,0.008760571479797363,3.836632950051533
54034,0.5988271236419678,0.5998584628105164,0.013415694236755371,3,False,Dowles Brook at Oak Cottage,-0.001031339168548584,1.6450290647211425
54036,0.7794007658958435,0.7658544778823853,-1.189291000366211,1,False,Isbourne at Hinton on the Green,0.013546288013458252,1.9676883504533125
54044,0.7701647281646729,0.6444971561431885,0.4932582378387451,0,False,Tern at Ternhill,0.12566757202148438,1.9810026899413997
54052,0.836926281452179,0.8421381711959839,0.5435546636581421,2,False,Bailey Brook at Ternhill,-0.005211889743804932,1.5854607295085006
54057,0.8244200944900513,0.7884625196456909,-6.6165900230407715,4,False,Severn at Haw Bridge,0.03595757484436035,3.9949973224664905
55002,0.9055681228637696,0.8872610926628113,-1.2571079730987549,1,False,Wye at Belmont,0.018307030200958363,3.277439588614276
55007,0.9043592214584352,0.8827125430107117,-1.1387724876403809,0,False,Wye at Erwood,0.0216466784477235,3.1083586510049313
55008,0.8240796327590942,0.759472131729126,-2.3455989360809326,1,False,Wye at Cefn Brwyn,0.06460750102996826,1.021189299069938
55013,0.9152023792266846,0.9098038077354431,-0.35904204845428467,2,False,Arrow at Titley Mill,0.005398571491241455,2.1000257301078626
55014,0.86775141954422,0.8683961033821106,-0.5778012275695801,3,False,Lugg at Byton,-0.000644683837890625,2.3065108056433825
55016,0.8712010383605957,0.8094443082809448,-1.9237949848175049,4,False,Ithon at Disserth,0.06175673007965088,2.5550218584761524
55018,0.8136823177337646,0.8020244836807251,-1.151477575302124,3,False,Frome at Yarkhill,0.01165783405303955,2.1578494804529016
55021,0.9226942658424376,0.8881086111068726,-0.5081393718719482,0,False,Lugg at Butts Bridge,0.034585654735565075,2.5633386704130054
55023,0.886847198009491,0.8592609167098999,-2.8337390422821045,2,False,Wye at Redbrook,0.027586281299591064,3.6038196572149803
55025,0.8604699373245239,0.8508411645889282,0.10270273685455322,3,False,Llynfi at Three Cocks,0.009628772735595703,2.1193548812964265
55026,0.8767601847648621,0.8401479721069336,-0.756158709526062,0,False,Wye at Ddol Farm,0.03661221265792847,2.235831337410518
55029,0.826131284236908,0.8197141289710999,-0.7409859895706177,3,False,Monnow at Grosmont,0.0064171552658081055,2.55024058653017
55032,0.7241290807723999,0.5839185118675232,-1.325124740600586,3,False,Elan at Caban Dam,0.1402105689048767,2.2642982471902164
56001,0.8980643153190613,0.8933234810829163,-0.6085214614868164,2,False,Usk at Chainbridge,0.0047408342361450195,2.9605896808839542
56007,0.8874354958534241,0.8642938733100891,-0.1728515625,2,False,Senni at Pont-Hen-Hafod,0.02314162254333496,1.2855573090077739
56013,0.9075112342834472,0.9034159779548645,0.0729987621307373,1,False,Yscir at Pont-Ar-Yscir,0.004095256328582653,1.8030472104911286
57004,0.8640679121017456,0.8449705839157104,-1.5192492008209229,4,False,Cynon at Abercynon,0.019097328186035156,2.014058277424336
57005,0.8670501112937927,0.8402127027511597,-1.911672830581665,3,False,Taff at Pontypridd,0.026837408542633057,2.6548404757885513
57006,0.852137565612793,0.8059722781181335,-2.5034189224243164,2,False,Rhondda at Trehafod,0.046165287494659424,2.0115281538575394
57007,0.8067915439605713,0.8560165166854858,-0.30406999588012695,0,False,Taff at Fiddlers Elbow,-0.04922497272491455,2.2874658053432286
57008,0.9055514931678772,0.9053196310997009,-0.3946659564971924,1,False,Rhymney at Llanedeyrn,0.00023186206817626953,2.268577971882843
58001,0.8731688857078552,0.8928554058074951,0.16229236125946045,4,False,Ogmore at Bridgend,-0.019686520099639893,2.1980519517243446
58006,0.844366192817688,0.8646531105041504,0.08304601907730103,4,False,Mellte at Pontneddfechan,-0.020286917686462402,1.8150461760646306
58008,0.8602821826934814,0.7116916179656982,-2.2889480590820312,1,False,Dulais at Cilfrew,0.1485905647277832,1.6378898165807905
58009,0.8968105912208557,0.8748818635940552,0.2383713722229004,0,False,Ewenny at Keepers Lodge,0.021928727626800537,1.8011978344591488
59001,0.8212346434593201,0.6944135427474976,-2.051198720932007,4,False,Tawe at Ynystanglws,0.1268211007118225,2.3568859411659737
60002,0.8203429579734802,0.7729800939559937,-0.7843377590179443,1,False,Cothi at Felin Mynachdy,0.04736286401748657,2.4752788388753837
60003,0.880090057849884,0.8612720966339111,-4.814445495605469,2,False,Taf at Clog-y-Fran,0.0188179612159729,2.3353174594448496
60005,0.884088397026062,0.8725051879882812,-0.18476450443267822,2,False,Bran at Llandovery,0.011583209037780762,1.8041394323353503
60006,0.8401867151260376,0.8128726482391357,-0.3384665250778198,1,False,Gwili at Glangwili,0.027314066886901855,2.1177682949263725
60010,0.8713697791099548,0.8824869394302368,0.01959550380706787,4,False,Tywi at Capel Dewi,-0.011117160320281982,3.0383816914676958
61002,0.8719828724861145,0.8596735000610352,-2.2335782051086426,1,False,Eastern Cleddau at Canaston Bridge,0.012309372425079346,2.2597610667986645
62001,0.8991459608078003,0.8843313455581665,-0.02434718608856201,0,False,Teifi at Glanteifi,0.014814615249633789,2.953082843912086
63001,0.8451834321022034,0.8333290815353394,-0.9597611427307129,3,False,Ystwyth at Pont Llolwyn,0.011854350566864014,2.230704313612569
64002,0.7503530979156494,0.6891247034072876,0.07792305946350098,2,False,Dysynni at Pont-y-Garth,0.061228394508361816,1.874655732598101
65001,0.8090202808380127,0.7920160293579102,-1.7674684524536133,1,False,Glaslyn at Beddgelert,0.01700425148010254,1.8258154449852035
65005,0.7745087146759033,0.7600120306015015,-1.4019038677215576,3,False,Erch at Pencaenewydd,0.014496684074401855,1.2882492255719862
65008,0.7160475254058838,0.6148261427879333,-5.083645820617676,0,False,Peris at Nant Peris,0.10122138261795044,1.0141003215196205
66001,0.890921950340271,0.8850151896476746,-1.3491334915161133,3,False,Clwyd at Pont-y-Cambwll,0.0059067606925964355,2.606982940624488
66004,0.6576253175735474,0.21440237760543823,-6.73453426361084,3,False,Wheeler at Bodfari,0.44322293996810913,1.7987196851850062
66011,0.8275064826011658,0.5891847610473633,-3.5755534172058105,0,False,Conwy at Cwmlanerch,0.2383217215538025,2.5316321704045124
67001,0.9025233387947084,0.19982755184173584,-1.9950158596038818,1,False,Dee at Bala,0.7026957869529725,2.419674935053872
67006,0.879066526889801,0.8658043146133423,0.35052555799484253,0,False,Alwen at Druid,0.01326221227645874,2.268297087223767
67008,0.851668119430542,0.6835288405418396,-1.9824440479278564,3,False,Alyn at Pont-y-Capel,0.1681392788887024,2.3534545838060428
67015,0.918932318687439,0.86652672290802,0.48327213525772095,3,False,Dee at Manley Hall,0.052405595779418945,3.003770631717043
67018,0.8604134321212769,0.7198883891105652,-4.100154399871826,3,False,Dee at New Inn,0.14052504301071167,1.727378569451489
68001,0.8750832676887512,0.8557888269424438,-0.40827715396881104,2,False,Weaver at Ashbrook,0.019294440746307373,2.794271891287979
68003,0.8325256705284119,0.8047972917556763,-0.7169709205627441,4,False,Dane at Rudheath,0.027728378772735596,2.6153713079398946
68004,0.8090075850486755,0.8022037744522095,-0.4838716983795166,0,False,Wistaston Brook at Marshfield Bridge,0.0068038105964660645,1.9546765869186435
68005,0.7533150315284729,0.7742915749549866,0.023118138313293457,2,False,Weaver at Audlem,-0.020976543426513672,2.304016336520766
69002,0.8554391860961914,0.8310407400131226,0.1264551281929016,4,False,Irwell at Adelphi Weir,0.024398446083068848,2.7420806724102023
69015,0.8025972843170166,0.8037657737731934,-0.502853512763977,0,False,Etherow at Compstall,-0.0011684894561767578,2.17435059747938
69027,0.8572332262992859,0.7683439254760742,-1.3814599514007568,4,False,Tame at Portwood,0.08888930082321167,2.164352855784437
71001,0.8831716179847717,0.8756871223449707,0.03604555130004883,2,False,Ribble at Samlesbury,0.007484495639801025,3.05869168281923
71004,0.8699405193328857,0.8608193397521973,0.3180235028266907,3,False,Calder at Whalley Weir,0.009121179580688477,2.5016616504740847
71006,0.8880636096000671,0.8800792694091797,0.0006575584411621094,1,False,Ribble at Henthorn,0.007984340190887451,2.6495003654268197
72002,0.8340996503829956,0.8290356397628784,-0.8226079940795898,3,False,Wyre at St Michaels,0.0050640106201171875,2.4373541278481747
72004,0.8184083700180054,0.8108460307121277,-0.08501589298248291,2,False,Lune at Caton,0.0075623393058776855,2.993603743266894
72005,0.8177982568740845,0.7800405621528625,-0.28421688079833984,0,False,Lune at Killington,0.037757694721221924,2.3409197934001624
73005,0.8309516906738281,0.8263218402862549,0.070281982421875,4,False,Kent at Sedgwick,0.004629850387573242,2.326827236974273
73010,0.930673897266388,0.6234914064407349,-0.887008786201477,0,False,Leven at Newby Bridge,0.3071824908256532,2.3943991420255912
73011,0.8603062629699707,0.8601001501083374,0.18978923559188843,0,False,Mint at Mint Bridge,0.00020611286163330078,1.8158432906632667
74001,0.8527896404266357,0.8230704069137573,-0.12483930587768555,3,False,Duddon at Duddon Hall,0.029719233512878418,1.9306943876645353
74006,0.8209583759307861,0.806063711643219,-0.83875572681427,2,False,Calder at Calder Hall,0.014894664287567139,1.6423655808449733
75003,0.8872408866882324,0.7249975204467773,0.04239863157272339,2,False,Derwent at Ouse Bridge,0.16224336624145508,2.5599544785408606
75004,0.8834819197654724,0.7864277958869934,0.4068763256072998,3,False,Cocker at Southwaite Bridge,0.097054123878479,2.0650566033560187
76005,0.791375994682312,0.7879297137260437,0.20197910070419312,1,False,Eden at Temple Sowerby,0.0034462809562683105,2.791143050790596
76007,0.9084781408309937,0.8670186400413513,0.663540780544281,2,False,Eden at Sheepmount,0.041459500789642334,3.3571722577230334
76008,0.769978404045105,0.7325736284255981,-1.6716747283935547,1,False,Irthing at Greenholme,0.037404775619506836,2.522991647169023
76011,0.7786538004875183,0.6781921982765198,0.4623798131942749,0,False,Coal Burn at Coalburn,0.10046160221099854,0.21218760440395779
77002,0.8560283780097961,0.8544244766235352,-0.165826678276062,1,False,Esk at Canonbie,0.0016039013862609863,2.694973534979556
78003,0.9012569189071656,0.8808954954147339,-0.918662428855896,4,False,Annan at Brydekirk,0.02036142349243175,2.9661417327390325
78004,0.8086646795272827,0.7054911255836487,-4.431416034698486,4,False,Kinnel Water at Redhall,0.10317355394363403,1.8817839555933846
79002,0.87787264585495,0.8714377880096436,-0.7911549806594849,0,False,Nith at Friars Carse,0.0064348578453063965,2.9018395920512297
79003,0.8252653479576111,0.7644965052604675,-0.8632103204727173,0,False,Nith at Hall Bridge,0.060768842697143555,2.1847198151502716
79004,0.8652769327163696,0.8231422901153564,-2.0771992206573486,2,False,Scar Water at Capenoch,0.042134642601013184,2.1543935379569974
79005,0.8598678112030029,0.8386884331703186,-1.6509003639221191,0,False,Cluden Water at Fiddlers Ford,0.021179378032684326,2.3751329935171643
79006,0.854588508605957,0.8457717895507812,-1.0542309284210205,4,False,Nith at Drumlanrig,0.008816719055175781,2.6712006218574595
80001,0.8561720848083496,0.8514761328697205,-0.6018677949905396,0,False,Urr at Dalbeattie,0.00469595193862915,2.2946205165874205
81003,0.8198868036270142,0.739657998085022,-1.7673375606536865,4,False,Luce at Airyhemming,0.08022880554199219,2.2322335211147335
82001,0.8504511713981628,0.8245185613632202,-0.3297823667526245,2,False,Girvan at Robstone,0.025932610034942627,2.3867307652098315
82003,0.815949022769928,0.8291275501251221,-1.1537463665008545,2,False,Stinchar at Balnowlart,-0.013178527355194092,2.5112682318257082
83003,0.7845497131347656,0.7705826163291931,-2.7500956058502197,2,False,Ayr at Catrine,0.01396709680557251,2.2233661264398608
83004,0.8064320683479309,0.7937843799591064,-0.7601300477981567,1,False,Lugar Water at Langholm,0.012647688388824463,2.3092467972536714
84001,0.8855218291282654,0.8410826325416565,-0.7075095176696777,2,False,Kelvin at Killermont,0.04443919658660889,2.525329921743808
84004,0.8785984516143799,0.8748689889907837,-0.0772695541381836,3,False,Clyde at Sills of Clyde,0.0037294626235961914,2.8705677590753127
84005,0.8986324071884155,0.8858067989349365,-1.5188112258911133,3,False,Clyde at Blairston,0.012825608253479004,3.230285391495177
84008,0.8246136903762817,0.8010255694389343,-3.113223075866699,0,False,Rotten Calder Water at Redlees,0.023588120937347412,1.7435881501599038
84012,0.830905020236969,0.8438020348548889,-0.4645880460739136,4,False,White Cart Water at Hawkhead,-0.012897014617919922,2.3733901996274698
84013,0.9067590832710266,0.8987843990325928,-0.3219468593597412,2,False,Clyde at Daldowie,0.007974684238433838,3.279034658521766
84014,0.8497427105903625,0.8441141843795776,-1.801344394683838,2,False,Avon Water at Fairholm,0.005628526210784912,2.4200548157787636
84016,0.8217499256134033,0.753919780254364,0.3081796169281006,1,False,Luggie Water at Condorrat,0.0678301453590393,1.5482665451707454
84017,0.8893805742263794,0.7447448968887329,-1.5655462741851807,3,False,Black Cart Water at Milliken Park,0.14463567733764648,2.0135113334659
84018,0.8804066181182861,0.8742136359214783,-0.6236964464187622,0,False,Clyde at Tulliford Mill,0.006192982196807861,2.972378742945708
84019,0.8293809294700623,0.7950928211212158,0.0334550142288208,2,False,North Calder Water at Calderpark,0.034288108348846436,2.1116992775735506
84020,0.8216063976287842,0.815720796585083,-0.2124391794204712,0,False,Glazert Water at Milton of Campsie,0.005885601043701172,1.715334683792313
84022,0.803504228591919,0.7964928150177002,-1.8596022129058838,3,False,Duneaton at Maidencots,0.00701141357421875,2.047975405279086
85001,0.8583964705467224,0.19225049018859863,-53.256935119628906,3,False,Leven at Linnbrane,0.6661459803581238,2.895472271568371
85002,0.800796627998352,0.762069821357727,-4.260031223297119,4,False,Endrick Water at Gaidrew,0.038726806640625,2.340563083333371
85003,0.8342089056968689,0.7637680768966675,-4.349984169006348,3,False,Falloch at Glen Falloch,0.07044082880020142,1.9026554752179259
94001,0.917868971824646,0.6375163197517395,-4.886083126068115,0,False,Ewe at Poolewe,0.2803526520729065,2.644635503768153
97002,0.7452113032341003,0.5577762722969055,-0.4036531448364258,0,False,Thurso at Halkirk,0.18743503093719482,2.617503579279065
101002,0.7557876706123352,0.6855142116546631,-0.9470762014389038,4,False,Medina at Shide,0.07027345895767212,1.4858633295973347
