gid,nse_raw,nse_gw,nse_shuffled,d_gw,d_shuffled,well_id,dist_km,aquifer,area,frac_high_perc,gauge_name,all,chalk,chalk_matched,non_chalk,failures
28052,0.7686808109283447,0.7607786655426025,0.7694239616394043,-0.007902145385742188,0.0007431507110595703,,68.32528741249466,,2.1515537045429753,0.0,Sow at Great Bridgeford,True,False,False,True,False
28067,0.8598531484603882,0.8634769320487976,0.861315131187439,0.003623783588409424,0.0014619827270507812,SK46_71,28.910195433445274,Magnesian limestone,3.0706362261828377,0.06,Derwent at Church Wilne,True,False,False,True,False
28080,0.7912848591804504,0.7804081439971924,0.7965515851974487,-0.010876715183258057,0.005266726016998291,,71.94025298815677,,2.9004272155599997,0.0,Tame at Lea Marston Lakes,True,False,False,True,False
28082,0.8653265237808228,0.8667008876800537,0.8646589517593384,0.001374363899230957,-0.000667572021484375,,63.28444042574762,,2.2565974927628454,0.0,Soar at Littlethorpe,True,False,False,True,False
28085,0.905135989189148,0.9076822996139526,0.9078412652015686,0.0025463104248046875,0.0027052760124206543,SK46_71,26.599031937271704,Magnesian limestone,3.021606848211076,0.07,Derwent at St Mary's Bridge,True,False,False,True,False
29002,0.6888939142227173,0.7000443339347839,0.7491205334663391,0.01115041971206665,0.060226619243621826,,58.30933115719987,,1.9053640687668922,53.52,Great Eau at Claythorpe Mill,True,True,False,False,False
29003,0.7064652442932129,0.7049669623374939,0.7508072257041931,-0.0014982819557189941,0.044341981410980225,,69.93740058080512,,1.7460111077519258,64.72,Lud at Louth,True,True,False,False,False
29005,0.3064011335372925,0.3109774589538574,0.30526888370513916,0.004576325416564941,-0.0011322498321533203,,42.96911681661609,,1.8011978344591488,5.37,Rase at Bishopbridge,True,False,False,True,False
30001,0.8384559750556946,0.808548092842102,0.8294011950492859,-0.02990788221359253,-0.009054780006408691,SK67_17,31.536177637754392,Permo-Triassic sandstone,2.4708219495400128,28.83,Witham at Claypole Mill,True,False,False,True,False
30004,0.6556258797645569,0.6631751656532288,0.6725941300392151,0.007549285888671875,0.016968250274658203,,50.522163453280584,,1.7788022040132387,1.02,Lymn at Partney Mill,True,False,False,True,False
30005,0.7766292095184326,0.7735728025436401,0.7755050659179688,-0.0030564069747924805,-0.0011241436004638672,,47.731691778104825,,2.0915262726310906,56.53,Witham at Saltersford Total,True,True,False,False,False
30011,0.7962015867233276,0.7983227968215942,0.8158766627311707,0.0021212100982666016,0.019675076007843018,,60.500179338577176,,1.809896246602439,21.4,Bain at Goulceby Bridge,True,False,False,True,False
30012,0.7557295560836792,0.7649149298667908,0.7666559219360352,0.009185373783111572,0.010926365852355957,,48.1991908645778,,1.582290682718994,0.14,Stainfield Beck at Cream Poke Farm,True,False,False,True,False
30014,0.7501037120819092,0.7460704445838928,0.7514411807060242,-0.004033267498016357,0.0013374686241149902,,63.57454144545598,,1.0386201619497029,0.0,Pointon Lode at Pointon,True,False,False,True,False
31002,0.7052291631698608,0.6978771686553955,0.703773021697998,-0.007351994514465332,-0.001456141471862793,,68.68856746213302,,2.5287624855106072,16.08,Glen at Kates Br & King St Br,True,False,False,True,False
31006,-0.2769409418106079,-0.5214635133743286,-0.512902021408081,-0.2445225715637207,-0.23596107959747314,,72.39754761039907,,2.173681489728459,32.63,Gwash at Belmesthorpe,True,False,False,True,False
31010,0.7444839477539062,0.7356575727462769,0.750591516494751,-0.008826375007629395,0.0061075687408447266,,73.12705997098475,,1.8376515578463926,27.89,Chater at Fosters Bridge,True,False,False,True,False
31021,0.7824755907058716,0.7841085195541382,0.7920056581497192,0.0016329288482666016,0.009530067443847656,,76.62680536209244,,2.3928551693895352,0.0,Welland at Ashley,True,False,False,True,False
31023,0.6378710865974426,0.6590313911437988,0.6515575647354126,0.0211603045463562,0.01368647813796997,,55.74711831117372,,0.6414741105040995,0.0,West Glen at Easton Wood,True,False,False,True,False
32003,0.7240424752235413,0.7193858623504639,0.7200124859809875,-0.004656612873077393,-0.004029989242553711,,62.98658349204218,,1.8479426388452236,0.0,Harpers Brook at Old Mill Bridge,True,False,False,True,False
32004,0.8115738034248352,0.8018016219139099,0.8041346073150635,-0.009772181510925293,-0.0074391961097717285,,55.68533828576424,,2.2886068903909687,0.0,Ise Brook at Harrowden,True,False,False,True,False
32006,0.8484240174293518,0.8518744707107544,0.8553463220596313,0.003450453281402588,0.006922304630279541,,48.612122973595795,,2.343782654669529,0.0,Nene/Kislingbury at Upton Total,True,False,False,True,False
32008,0.8663110136985779,0.8629707098007202,0.8673575520515442,-0.003340303897857666,0.0010465383529663086,,54.67268513618112,,2.0181177205910004,0.0,Nene/Kislingbury at Dodford,True,False,False,True,False
33006,0.550249457359314,0.5344605445861816,0.5669991970062256,-0.015788912773132324,0.01674973964691162,TF80_33,13.423114578964155,Chalk,2.4139029975044397,11.98,Wissey at Northwold Total,True,False,False,True,False
33007,0.7580540776252747,0.7644314765930176,0.7726622223854065,0.00637739896774292,0.014608144760131836,TF80_33,16.391063418826736,Chalk,2.168468018854484,26.04,Nar at Marham,True,False,False,True,False
33012,0.7924656867980957,0.7921552062034607,0.7976378202438354,-0.00031048059463500977,0.005172133445739746,,43.50381851056295,,2.1403823245594022,0.0,Kym at Meagre Farm,True,False,False,True,False
33013,0.3194342851638794,0.2587200999259949,0.2635389566421509,-0.06071418523788452,-0.055895328521728516,TM17_34,23.391684526771474,Chalk,2.292610452838321,5.58,Sapiston at Rectory Bridge,True,False,False,True,False
33014,0.7951651811599731,0.8014049530029297,0.8007830381393433,0.006239771842956543,0.005617856979370117,TF80_33,34.29954636726264,Chalk,2.4378139588473458,16.35,Lark at Temple,True,False,False,True,False
33018,0.8277930021286011,0.8212535977363586,0.8253646492958069,-0.006539404392242432,-0.0024283528327941895,,40.0064127984502,,2.1223469662550785,0.0,Tove at Cappenham Bridge,True,False,False,True,False
33019,0.7051686644554138,0.668686032295227,0.7124418020248413,-0.03648263216018677,0.00727313756942749,TF80_33,22.269811876169946,Chalk,2.4932907143060246,11.43,Thet at Melford Bridge,True,False,False,True,False
33021,0.7079434394836426,0.6935412287712097,0.7122315168380737,-0.014402210712432861,0.004288077354431152,,40.94524939477106,,2.4886212131294285,55.28,Rhee at Burnt Mill,True,True,False,False,False
33022,0.8441079258918762,0.8410264253616333,0.8526149988174438,-0.00308150053024292,0.008507072925567627,TL11_9,31.31455584867842,Chalk,2.732096085685356,17.54,Ivel at Blunham,True,False,False,True,False
33023,0.24219787120819092,0.09880983829498291,0.1185910701751709,-0.143388032913208,-0.12360680103302002,TF80_33,38.31603138374328,Chalk,2.119090852421722,28.29,Lea Brook at Beck Bridge,True,False,False,True,True
33024,0.609374463558197,0.6211719512939453,0.5757132768630981,0.011797487735748291,-0.03366118669509888,,41.79945310647019,,2.300138778165712,30.45,Cam at Dernford,True,False,False,True,False
33026,0.7915940284729004,0.7868349552154541,0.8021621108055115,-0.004759073257446289,0.010568082332611084,,47.53302743356455,,3.4093074239519776,5.09,Bedford Ouse at Offord,True,False,False,True,False
33028,0.7836199402809143,0.771168053150177,0.7830092906951904,-0.012451887130737305,-0.000610649585723877,TL11_9,19.841689469397508,Chalk,2.077077066845761,4.94,Flit at Shefford,True,False,False,True,False
33029,0.7686913013458252,0.7583760619163513,0.770842969417572,-0.010315239429473877,0.002151668071746826,TF80_33,16.36853606771235,Chalk,1.9795938958489303,57.07,Stringside at Whitebridge,True,True,True,False,False
33031,0.6091389656066895,0.6190979480743408,0.6099638938903809,0.009958982467651367,0.0008249282836914062,SP91_59,25.69780467277312,Chalk,1.8455321174935755,0.0,Broughton Brook at Broughton,True,False,False,True,False
33032,0.2108997106552124,0.33862125873565674,0.37900471687316895,0.12772154808044434,0.16810500621795654,TF73_10,9.549198133874906,Chalk,1.7494270991217489,25.89,Heacham at Heacham,True,False,False,True,True
33033,0.687096118927002,0.6727074384689331,0.6824539303779602,-0.014388680458068848,-0.004642188549041748,TL11_9,18.351712317928264,Chalk,2.0529246837077286,33.94,Hiz at Arlesey,True,False,False,True,False
33034,0.6903283596038818,0.6606384515762329,0.7191574573516846,-0.029689908027648926,0.028829097747802734,TF80_33,21.014635971151154,Chalk,2.849886014263404,11.08,Little Ouse at Abbey Heath,True,False,False,True,False
33035,0.7788534164428711,0.7803207635879517,0.7887662053108215,0.0014673471450805664,0.00991278886795044,TF80_33,28.839723056922722,Chalk,3.553978852004511,25.61,Ely Ouse at Denver Complex,True,False,False,True,False
33039,0.7015807628631592,0.6824889183044434,0.700192928314209,-0.01909184455871582,-0.0013878345489501953,TL11_9,33.82340575696067,Chalk,3.220709404879566,2.16,Bedford Ouse at Roxton,True,False,False,True,False
33053,0.5626929998397827,0.6073900461196899,0.5981572270393372,0.04469704627990723,0.03546422719955444,,41.99334352013424,,2.0568286526378117,32.97,Granta at Stapleford,True,False,False,True,True
34002,0.7910326719284058,0.7912349104881287,0.7965459823608398,0.0002022385597229004,0.005513310432434082,TM17_34,24.525016004072253,Chalk,2.185230416167563,0.0,Tas at Shotesham,True,False,False,True,False
34003,0.45708441734313965,0.2907381057739258,0.3793434500694275,-0.16634631156921387,-0.07774096727371216,TG12_7,8.306464470519332,Chalk,2.2079035303860515,0.0,Bure at Ingworth,True,False,False,True,False
34004,0.4801056385040283,0.3970929980278015,0.5102219581604004,-0.0830126404762268,0.03011631965637207,TG12_7,15.840217296489339,Chalk,2.74795530690673,1.0,Wensum at Costessey Mill,True,False,False,True,False
