gid,nse_raw,nse_norm,nse_log1p,nse_lstm,chalk,gauge_name,d_norm,d_log1p,d_lstm
34012,-1.3927695751190186,-0.1738269329071045,0.4155530333518982,0.8324575424194336,False,Burn at Burnham Overy,1.218942642211914,1.8083226084709167,2.225227117538452
35003,0.4836846590042114,0.5536233186721802,0.4859601855278015,0.5651981830596924,False,Alde at Farnham,0.06993865966796875,0.002275526523590088,0.08151352405548096
35008,0.8175605535507202,0.8420268297195435,0.835808277130127,0.8681451082229614,False,Gipping at Stowmarket,0.024466276168823242,0.01824772357940674,0.05058455467224121
36003,0.7489699125289917,0.8147267699241638,0.8343280553817749,0.8513725399971008,False,Box at Polstead,0.06575685739517212,0.0853581428527832,0.10240262746810913
36006,0.6091916561126709,0.6384254693984985,0.6198525428771973,0.7642946839332581,False,Stour at Langham,0.029233813285827637,0.010660886764526367,0.15510302782058716
36009,0.7481012344360352,0.7676992416381836,0.7776536345481873,0.804998517036438,False,Brett at Cockfield,0.019598007202148438,0.0295524001121521,0.05689728260040283
36010,0.7253429889678955,0.751538097858429,0.7032725811004639,0.7519961595535278,False,Bumpstead Brook at Broad Green,0.026195108890533447,-0.02207040786743164,0.026653170585632324
36011,0.7683448791503906,0.786127507686615,0.7646443843841553,0.7919908761978149,False,Stour Brook at Sturmer,0.017782628536224365,-0.0037004947662353516,0.023645997047424316
36012,0.5970938205718994,0.6104283928871155,0.6178510189056396,0.52915358543396,False,Stour at Kedington,0.013334572315216064,0.020757198333740234,-0.06794023513793945
37001,0.8005572557449341,0.8153061270713806,0.8254778385162354,0.8393663167953491,False,Roding at Redbridge,0.014748871326446533,0.02492058277130127,0.03880906105041504
37003,0.6478902101516724,0.6623280048370361,0.647942841053009,0.6244949698448181,False,Ter at Crabbs Bridge,0.01443779468536377,5.263090133666992e-05,-0.023395240306854248
37005,0.7927951812744141,0.8002737164497375,0.8313313722610474,0.8726820945739746,False,Colne at Lexden,0.007478535175323486,0.0385361909866333,0.07988691329956055
37008,0.779721200466156,0.8072056770324707,0.8464315533638,0.8520686626434326,False,Chelmer at Springfield,0.027484476566314697,0.06671035289764404,0.07234746217727661
37009,0.7914565205574036,0.8268234133720398,0.8466309309005737,0.8239417672157288,False,Brain at Guithavon Valley,0.03536689281463623,0.055174410343170166,0.032485246658325195
37010,0.7216789722442627,0.7531195878982544,0.766020655632019,0.7840296030044556,False,Blackwater at Appleford Bridge,0.0314406156539917,0.04434168338775635,0.06235063076019287
37011,0.8192087411880493,0.8458752632141113,0.8508812189102173,0.8235218524932861,False,Chelmer at Churchend,0.02666652202606201,0.03167247772216797,0.004313111305236816
37018,0.6700857281684875,0.6506376266479492,0.6685971021652222,0.6717307567596436,False,Ingrebourne at Gaynes Park,-0.01944810152053833,-0.0014886260032653809,0.0016450285911560059
37019,0.712708592414856,0.714522659778595,0.704621434211731,0.7552927136421204,False,Beam at Bretons Farm,0.0018140673637390137,-0.008087158203125,0.042584121227264404
37020,0.7413135170936584,0.7678923606872559,0.7467759847640991,0.7382805347442627,False,Chelmer at Felsted,0.026578843593597412,0.005462467670440674,-0.003032982349395752
38001,0.7317596077919006,0.8366430401802063,0.8828377723693848,0.8842560052871704,False,Lee at Feildes Weir,0.10488343238830566,0.15107816457748413,0.15249639749526978
38003,-0.0730111598968505,0.20973384380340576,0.5680637359619141,0.7283471822738647,False,Mimram at Panshanger Park,0.28274500370025624,0.6410748958587645,0.8013583421707152
38007,0.7916401028633118,0.7927420139312744,0.7819699048995972,0.8291579484939575,False,Canons Brook at Elizabeth Way,0.0011019110679626465,-0.0096701979637146,0.03751784563064575
38014,0.7744259834289551,0.7755190134048462,0.7950982451438904,0.818127453327179,False,Salmon Brook at Edmonton,0.0010930299758911133,0.020672261714935303,0.04370146989822388
38017,-2.6224586963653564,-1.0954055786132812,0.05512291193008423,0.8043136596679688,False,Mimram at Whitwell,1.5270531177520752,2.6775816082954407,3.426772356033325
38018,0.759274423122406,0.7990069389343262,0.8141852021217346,0.8677895069122314,False,Upper Lee at Water Hall,0.039732515811920166,0.05491077899932861,0.10851508378982544
38021,0.7970314025878906,0.7801420092582703,0.8175662755966187,0.813111424446106,False,Turkey Brook at Albany Park,-0.01688939332962036,0.020534873008728027,0.016080021858215332
39001,0.8843239545822144,0.8838782906532288,0.9365770220756531,0.9283021688461304,False,Thames at Kingston,-0.0004456639289855957,0.05225306749343872,0.043978214263916016
39006,0.8758761882781982,0.8859747052192688,0.9181012511253357,0.9233106970787048,True,Windrush at Newbridge,0.010098516941070557,0.04222506284713745,0.04743450880050659
39007,0.8183517456054688,0.867784857749939,0.8703901767730713,0.853567361831665,False,Blackwater at Swallowfield,0.049433112144470215,0.05203843116760254,0.03521561622619629
39010,-0.0683232545852661,0.2980523705482483,0.5675921440124512,0.7632744908332825,False,Colne at Denham,0.3663756251335144,0.6359153985977173,0.8315977454185486
39011,0.7670355439186096,0.8245255351066589,0.8087102174758911,0.8407770991325378,False,Wey at Tilford,0.057489991188049316,0.041674673557281494,0.07374155521392822
39012,0.6095150709152222,0.6500744819641113,0.6039884090423584,0.6433448791503906,False,Hogsmill at Kingston upon Thames,0.04055941104888916,-0.0055266618728637695,0.03382980823516846
39014,-1.6287968158721924,-0.5012686252593994,0.4581418037414551,0.6157832145690918,False,Ver at Hansteads,1.127528190612793,2.0869386196136475,2.244580030441284
39016,0.6758105754852295,0.726641058921814,0.7752628326416016,0.8250857591629028,False,Kennet at Theale,0.05083048343658447,0.09945225715637207,0.14927518367767334
39020,0.8714622855186462,0.8796368837356567,0.9181200265884399,0.9484888911247252,True,Coln at Bibury,0.008174598217010498,0.0466577410697937,0.07702660560607899
39021,0.4291628003120422,0.6342334747314453,0.6786201000213623,0.8936880826950073,False,Cherwell at Enslow Mill,0.20507067441940313,0.24945729970932012,0.46452528238296514
39022,0.8593500852584839,0.8914563655853271,0.8825739026069641,0.8878996968269348,False,Loddon at Sheepbridge,0.03210628032684326,0.023223817348480225,0.028549611568450928
39023,-2.3271076679229736,-1.4353206157684326,-0.1726677417755127,0.5093680024147034,False,Wye at Bourne End Hedsor,0.891787052154541,2.154439926147461,2.836475670337677
39025,0.8814305067062378,0.8945183753967285,0.8943284749984741,0.8967287540435791,False,Enborne at Brimpton,0.013087868690490723,0.012897968292236328,0.015298247337341309
39027,0.1721870303153991,0.38351237773895264,0.7249386310577393,0.8372849225997925,False,Pang at Pangbourne,0.21132534742355355,0.5527516007423402,0.6650978922843934
39028,0.3498684763908386,0.5978366136550903,0.7113474607467651,0.8358073830604553,False,Dun at Hungerford,0.2479681372642517,0.3614789843559265,0.4859389066696167
39029,0.1426982283592224,0.472314715385437,0.7080825567245483,0.7970362305641174,False,Tilling Bourne at Shalford,0.3296164870262146,0.5653843283653259,0.654338002204895
39034,0.8260312080383301,0.8419347405433655,0.864265501499176,0.9130254983901978,False,Evenlode at Cassington Mill,0.0159035325050354,0.03823429346084595,0.08699429035186768
39035,0.5222203731536865,0.5778743028640747,0.5078012943267822,0.6861672401428223,True,Churn at Cerney Wick,0.055653929710388184,-0.014419078826904297,0.16394686698913574
39036,-5.886982440948486,-2.960324287414551,-0.2995903491973877,0.6316899061203003,False,Law Brook at Albury,2.9266581535339355,5.587392091751099,6.518672347068787
39037,0.7237714529037476,0.7515501379966736,0.8431580662727356,0.92380291223526,True,Kennet at Marlborough,0.027778685092926025,0.11938661336898804,0.20003145933151245
39042,0.7545129060745239,0.7508251070976257,0.8045117855072021,0.8918828368186951,True,Leach at Priory Mill Lechlade,-0.0036877989768981934,0.04999887943267822,0.13736993074417114
39052,0.8315863609313965,0.8525761961936951,0.8385558724403381,0.843373715877533,False,The Cut at Binfield,0.020989835262298584,0.00696951150894165,0.011787354946136475
39061,0.6746384501457214,0.6776480674743652,0.6934338808059692,0.7284595966339111,True,Letcombe Brook at Letcombe Bassett,0.003009617328643799,0.018795430660247803,0.0538211464881897
39081,0.7713233828544617,0.8115262985229492,0.7720140218734741,0.8169940114021301,False,Ock at Abingdon,0.04020291566848755,0.0006906390190124512,0.04567062854766846
40003,0.8688396215438843,0.8780423998832703,0.8858426213264465,0.919131875038147,False,Medway at Teston / East Farleigh,0.009202778339385986,0.017002999782562256,0.050292253494262695
40004,0.8344350457191467,0.8360190987586975,0.8214370608329773,0.8564773797988892,False,Rother at Udiam,0.0015840530395507812,-0.012997984886169434,0.02204233407974243
40005,0.8641951084136963,0.8933665752410889,0.8610374331474304,0.8846032619476318,False,Beult at Stilebridge,0.029171466827392578,-0.003157675266265869,0.020408153533935547
40007,0.86278235912323,0.8724491000175476,0.8763911724090576,0.9024235010147096,False,Medway at Chafford / Colliers Land Bridge,0.009666740894317627,0.013608813285827637,0.0396411418914796
40009,0.787695586681366,0.7983571290969849,0.8166627287864685,0.8161377310752869,False,Teise at Stonebridge,0.010661542415618896,0.02896714210510254,0.0284421443939209
40010,0.8712265491485596,0.8643903732299805,0.8678810596466064,0.869913637638092,False,Eden at Penshurst / Vexour Bridge,-0.0068361759185791016,-0.003345489501953125,-0.0013129115104675293
40011,0.8717232346534729,0.9006452560424805,0.9139990210533142,0.9209426045417786,False,Great Stour at Horton,0.02892202138900757,0.04227578639984131,0.049219369888305664
40012,0.7041497230529785,0.7769542336463928,0.82273930311203,0.7793526649475098,False,Darent at Hawley,0.0728045105934143,0.11858958005905151,0.07520294189453125
40013,0.6234043836593628,0.621073842048645,0.5832079648971558,0.5739023685455322,False,Darent at Otford,-0.0023305416107177734,-0.04019641876220703,-0.049502015113830566
40016,0.3740918636322021,0.5591121912002563,0.5717285871505737,0.6667208075523376,False,Cray at Crayford,0.18502032756805425,0.19763672351837164,0.29262894392013555
40018,0.789972722530365,0.8124816417694092,0.8549480438232422,0.8294618129730225,False,Darent at Lullingstone,0.02250891923904419,0.0649753212928772,0.03948909044265747
41001,0.4836179614067077,0.5031242966651917,0.3856152892112732,0.4970877170562744,False,Nunningham Stream at Tilley Bridge,0.019506335258483942,-0.09800267219543451,0.013469755649566706
41003,0.7902984619140625,0.7997715473175049,0.7532167434692383,0.7488969564437866,False,Cuckmere at Sherman Bridge,0.009473085403442383,-0.03708171844482422,-0.04140150547027588
41005,0.867798388004303,0.8716238737106323,0.881055474281311,0.8958008289337158,False,Ouse at Gold Bridge,0.0038254857063293457,0.013257086277008057,0.028002440929412842
41006,0.6921697854995728,0.7059376239776611,0.6531673073768616,0.7313554286956787,False,Uck at Isfield,0.013767838478088379,-0.03900247812271118,0.03918564319610596
41011,0.8124518394470215,0.834391713142395,0.8277803063392639,0.811228334903717,False,Rother at Iping Mill,0.021939873695373535,0.015328466892242432,-0.0012235045433044434
41012,0.7518541812896729,0.765576183795929,0.7277252674102783,0.7628933787345886,False,Adur E Branch at Sakeham,0.013722002506256104,-0.02412891387939453,0.011039197444915771
41013,0.7840969562530518,0.8094488382339478,0.7668233513832092,0.7915651202201843,False,Huggletts Stream at Henley Bridge,0.025351881980895996,-0.01727360486984253,0.007468163967132568
41014,0.842427670955658,0.8446085453033447,0.8730002641677856,0.7802164554595947,False,Arun at Pallingham,0.0021808743476867676,0.030572593212127686,-0.06221121549606323
41016,0.7889020442962646,0.8040385246276855,0.7774212956428528,0.8082716464996338,False,Cuckmere at Cowbeech,0.015136480331420898,-0.011480748653411865,0.01936960220336914
41019,0.8465064764022827,0.848265528678894,0.841792106628418,0.8377319574356079,False,Arun at Alfoldean,0.0017590522766113281,-0.004714369773864746,-0.008774518966674805
41020,0.7934874296188354,0.8071647882461548,0.7926309704780579,0.8115124106407166,False,Bevern Stream at Clappers Bridge,0.013677358627319336,-0.0008564591407775879,0.018024981021881104
41022,0.8511868715286255,0.8552232980728149,0.8479627370834351,0.8708221912384033,False,Lod at Halfway Bridge,0.004036426544189453,-0.0032241344451904297,0.019635319709777832
41023,0.5916328430175781,0.7208611965179443,0.8594129681587219,0.906973958015442,True,Lavant at Graylingwell,0.1292283535003662,0.2677801251411438,0.3153411149978639
41025,0.8594513535499573,0.8723902702331543,0.8109554052352905,0.8726973533630371,False,Loxwood Stream at Drungewick,0.012938916683197021,-0.04849594831466675,0.013245999813079834
41027,0.7044516801834106,0.7134960889816284,0.6621253490447998,0.6872135400772095,False,Rother at Princes Marsh,0.009044408798217773,-0.04232633113861084,-0.017238140106201172
41028,0.7595125436782837,0.7620507478713989,0.7556059956550598,0.7710255980491638,False,Chess Stream at Chess Bridge,0.0025382041931152344,-0.003906548023223877,0.011513054370880127
42001,0.695366621017456,0.7415444254875183,0.7795737981796265,0.7818772196769714,False,Wallington at North Fareham,0.046177804470062256,0.08420717716217041,0.08651059865951538
42003,0.7984012961387634,0.8139357566833496,0.8040573596954346,0.8144720196723938,False,Lymington at Brockenhurst,0.015534460544586182,0.005656063556671143,0.01607072353363037
42004,0.6171427369117737,0.7607223987579346,0.7988328337669373,0.9349565505981444,True,Test at Broadlands,0.1435796618461609,0.18169009685516357,0.31781381368637074
42006,0.8464736938476562,0.8972958326339722,0.9252093434333801,0.9444786310195924,True,Meon at Mislingford,0.05082213878631592,0.07873564958572388,0.09800493717193615
42008,0.7281112670898438,0.7996571063995361,0.8835713863372803,0.8912237882614136,True,Cheriton Stream at Sewards Bridge,0.07154583930969238,0.15546011924743652,0.16311252117156982
42010,0.7282804250717163,0.7960522174835205,0.8356277942657471,0.9096666574478148,True,Itchen at Highbridge & Allbrook Total,0.0677717924118042,0.10734736919403076,0.18138623237609852
42011,0.7425872087478638,0.7691604495048523,0.7671264410018921,0.7930751442909241,False,Hamble at Frogmill,0.026573240756988525,0.02453923225402832,0.0504879355430603
43005,0.8689432144165039,0.8727586269378662,0.9210970401763916,0.946384072303772,True,Avon at Amesbury,0.0038154125213623047,0.052153825759887695,0.07744085788726807
43006,0.8756178021430969,0.8891593813896179,0.9095220565795898,0.928797483444214,False,Nadder at Wilton,0.013541579246520996,0.03390425443649292,0.053179681301117054
43007,0.8454039692878723,0.8459678888320923,0.8659138083457947,0.8860540390014648,False,Stour at Throop,0.0005639195442199707,0.020509839057922363,0.04065006971359253
43008,0.7514561414718628,0.8015638589859009,0.8793326020240784,0.9182031154632568,True,Wylye at South Newton,0.050107717514038086,0.12787646055221558,0.16674697399139404
43009,0.8937053084373474,0.9037420749664307,0.8991828560829163,0.9127882719039916,False,Stour at Hammoon,0.010036766529083252,0.005477547645568848,0.019082963466644176
43014,0.6686202883720398,0.7266980409622192,0.8499408960342407,0.8864914178848267,False,East Avon at Upavon East,0.05807775259017944,0.18132060766220093,0.21787112951278687
43017,0.7822933197021484,0.8450651168823242,0.875749945640564,0.9187774658203124,True,West Avon at Upavon West,0.06277179718017578,0.09345662593841553,0.13648414611816395
44001,0.7267681360244751,0.82383131980896,0.8454614281654358,0.9659217596054076,False,Frome at East Stoke Total,0.09706318378448486,0.1186932921409607,0.2391536235809325
44002,0.825424075126648,0.8406862020492554,0.8501569032669067,0.8722020387649536,False,Piddle at Baggs Mill,0.015262126922607422,0.02473282814025879,0.046777963638305664
44006,0.6942940950393677,0.8093193769454956,0.8647981882095337,0.9316137433052064,True,Sydling Water at Sydling St Nicholas,0.11502528190612793,0.17050409317016602,0.23731964826583873
45001,0.92067551612854,0.9236756563186646,0.9203826189041138,0.9160981178283693,False,Exe at Thorverton,0.0030001401901245117,-0.00029289722442626953,-0.004577398300170787
45003,0.8284134864807129,0.8457314372062683,0.8371378183364868,0.8431157469749451,False,Culm at Woodmill,0.01731795072555542,0.008724331855773926,0.014702260494232178
45004,0.7908157110214233,0.8119584321975708,0.7938234806060791,0.8118046522140503,False,Axe at Whitford,0.02114272117614746,0.0030077695846557617,0.020988941192626953
45005,0.8037458658218384,0.8228897452354431,0.7989868521690369,0.8194369673728943,False,Otter at Dotton,0.019143879413604736,-0.004759013652801514,0.015691101551055908
45009,0.9135140776634216,0.918825626373291,0.9076239466667175,0.9281005263328552,False,Exe at Pixton,0.005311548709869385,-0.0058901309967041016,0.014586448669433594
45012,0.8255530595779419,0.835878849029541,0.7983917593955994,0.8446757793426514,False,Creedy at Cowley,0.010325789451599121,-0.02716130018234253,0.019122719764709473
46003,0.8737963438034058,0.8771635890007019,0.868971586227417,0.8897049427032471,False,Dart at Austins Bridge,0.0033672451972961426,-0.0048247575759887695,0.01590859889984131
46005,0.8045049905776978,0.8097895979881287,0.7823993563652039,0.8091334700584412,False,East Dart at Bellever,0.005284607410430908,-0.022105634212493896,0.004628479480743408
47001,0.928232967853546,0.9300633072853088,0.9244579076766968,0.9377397894859314,False,Tamar at Gunnislake,0.0018303394317628063,-0.003775060176849254,0.009506821632385365
47004,0.9219262599945068,0.9235411286354065,0.9208999276161194,0.9324445724487304,False,Lynher at Pillaton Mill,0.0016148686408996582,-0.0010263323783874512,0.010518312454223522
47008,0.8358027935028076,0.8415095210075378,0.8502287864685059,0.8540998697280884,False,Thrushel at Tinhay,0.005706727504730225,0.014425992965698242,0.01829707622528076
47009,0.9363503456115724,0.9398301243782043,0.929180383682251,0.9486947059631348,False,Tiddy at Tideford,0.003479778766631969,-0.0071699619293214,0.012344360351562389
48004,0.8940241932868958,0.896369457244873,0.9009425044059753,0.9058016538619996,False,Warleggan at Trengoffe,0.002345263957977295,0.00691831111907959,0.01177746057510387
48005,0.9068745374679564,0.9058182835578918,0.8974345922470093,0.9131183624267578,False,Kenwyn at Truro,-0.0010562539100645862,-0.009439945220947155,0.0062438249588013806
48011,0.9056174159049988,0.9057133197784424,0.9170486927032471,0.9302257895469666,False,Fowey at Restormel,9.590387344360352e-05,0.011431276798248291,0.024608373641967773
49002,0.8784254193305969,0.881247341632843,0.9104290008544922,0.9585688710212708,False,Hayle at St Erth,0.0028219223022460938,0.032003581523895264,0.08014345169067383
49004,0.8769983649253845,0.8718061447143555,0.8887461423873901,0.8760149478912354,False,Gannel at Gwills,-0.005192220211029053,0.011747777462005615,-0.00098341703414917
50001,0.9269872307777404,0.9242828488349915,0.9243558645248413,0.936531901359558,False,Taw at Umberleigh,-0.0027043819427489124,-0.002631366252899059,0.009544670581817627
50002,0.8914532661437988,0.891217052936554,0.878267765045166,0.8994086980819702,False,Torridge at Torrington,-0.00023621320724487305,-0.013185501098632812,0.007955431938171387
50006,0.9222936034202576,0.9253548383712769,0.9199861884117126,0.933420956134796,False,Mole at Woodleigh,0.003061234951019287,-0.002307415008544922,0.011127352714538463
51001,0.8755161166191101,0.883658230304718,0.8723512887954712,0.901395857334137,False,Doniford Stream at Swill Bridge,0.00814211368560791,-0.003164827823638916,0.025879740715026855
52004,0.8434159755706787,0.8416517972946167,0.8445157408714294,0.8733214139938354,False,Isle at Ashford Mill,-0.0017641782760620117,0.0010997653007507324,0.02990543842315674
52005,0.8854643702507019,0.8938894867897034,0.8866053223609924,0.8983576893806458,False,Tone at Bishops Hull,0.008425116539001465,0.0011409521102905273,0.012893319129943848
52006,0.8535947799682617,0.8551867604255676,0.8553106784820557,0.8688684701919556,False,Yeo at Pen Mill,0.0015919804573059082,0.0017158985137939453,0.015273690223693848
52007,0.8179678320884705,0.8206386566162109,0.8276721239089966,0.83006352186203,False,Parrett at Chiselborough,0.0026708245277404785,0.009704291820526123,0.01209568977355957
52009,0.870735228061676,0.8820068836212158,0.8858555555343628,0.8743822574615479,False,Sheppey at Fenny Castle,0.011271655559539795,0.015120327472686768,0.003647029399871826
52010,0.810822606086731,0.8181948661804199,0.7971454858779907,0.8424587249755859,False,Brue at Lovington,0.007372260093688965,-0.013677120208740234,0.03163611888885498
52011,0.8425783514976501,0.8728382587432861,0.8559519648551941,0.8862799406051636,False,Cary at Somerton,0.030259907245635986,0.013373613357543945,0.04370158910751343
52016,0.8535667061805725,0.8471283912658691,0.8768221735954285,0.8774232864379883,False,Currypool Stream at Currypool Farm,-0.006438314914703369,0.023255467414855957,0.02385658025741577
53005,0.8911216259002686,0.9020504951477051,0.8996065258979797,0.9199068546295166,False,Midford Brook at Midford,0.010928869247436523,0.008484899997711182,0.028785228729248047
53006,0.9016728401184082,0.8962693214416504,0.9038435816764832,0.9032790064811708,False,Frome (Bristol) at Frenchay,-0.0054035186767578125,0.002170741558074951,0.0016061663627625622
53007,0.8880958557128906,0.892221987247467,0.8993620872497559,0.8964315056800842,False,Frome (Somerset) at Tellisford,0.004126131534576416,0.011266231536865234,0.008335649967193604
53008,0.8589577078819275,0.8839786648750305,0.8605559468269348,0.9041941165924072,True,Avon at Great Somerford,0.025020956993103027,0.0015982389450073242,0.045236408710479736
53009,0.9156351685523988,0.9218441843986511,0.9277946949005127,0.9208455085754396,False,Wellow Brook at Wellow,0.00620901584625233,0.012159526348113903,0.0052103400230407715
53013,0.8537870049476624,0.8599138259887695,0.840957522392273,0.888572633266449,False,Marden at Stanley,0.006126821041107178,-0.012829482555389404,0.03478562831878662
53018,0.9156272411346436,0.921532928943634,0.9163302779197693,0.9189105033874512,False,Avon at Bathford,0.0059056878089904785,0.0007030367851257324,0.003283262252807617
54001,0.8248575925827026,0.861212432384491,0.8678792715072632,0.9161617755889891,False,Severn at Bewdley,0.03635483980178833,0.04302167892456055,0.09130418300628651
54002,0.8736171126365662,0.8988828659057617,0.9131267666816711,0.9177577495574952,False,Avon at Evesham,0.025265753269195557,0.03950965404510498,0.044140636920929066
54003,0.7010253667831421,0.6624890565872192,0.598392128944397,0.6814783215522766,False,Vyrnwy at Vyrnwy Reservoir,-0.03853631019592285,-0.10263323783874512,-0.01954704523086548
54004,0.8246181011199951,0.855059027671814,0.8561532497406006,0.8506101965904236,False,Sowe at Stoneleigh,0.030440926551818848,0.03153514862060547,0.025992095470428467
54005,0.8767181634902954,0.8715322017669678,0.8819636702537537,0.9263219237327576,False,Severn at Montford,-0.005185961723327637,0.005245506763458252,0.04960376024246216
54007,0.6684333086013794,0.7002447843551636,0.6541482210159302,0.7613622546195984,False,Arrow at Broom,0.03181147575378418,-0.014285087585449219,0.092928946018219
54008,0.9157798886299132,0.9161822199821472,0.9186229705810547,0.946280002593994,False,Teme at Tenbury,0.00040233135223399774,0.0028430819511414684,0.03050011396408081
54012,0.7960721254348755,0.84120112657547,0.8258893489837646,0.896909773349762,False,Tern at Walcot,0.04512900114059448,0.02981722354888916,0.10083764791488647
54015,0.5295689105987549,0.5762029886245728,0.5327889919281006,0.6902012825012207,False,Bow Brook at Besford Bridge,0.04663407802581787,0.003220081329345703,0.16063237190246582
54017,0.7716559171676636,0.7860698103904724,0.7725251317024231,0.7994035482406616,False,Leadon at Wedderburn Bridge,0.014413893222808838,0.0008692145347595215,0.027747631072998047
54018,0.8696027398109436,0.8880487680435181,0.8723999261856079,0.9058974981307985,False,Rea Brook at Hookagate,0.018446028232574463,0.0027971863746643066,0.03629475831985485
54019,0.7197312116622925,0.7540956735610962,0.7770923972129822,0.7683191299438477,False,Avon at Stareton,0.03436446189880371,0.0573611855506897,0.048587918281555176
54020,0.8497904539108276,0.8682063221931458,0.885695219039917,0.8755713701248169,False,Perry at Yeaton,0.018415868282318115,0.035904765129089355,0.025780916213989258
54024,0.6340144276618958,0.7692990303039551,0.8073396682739258,0.8349997997283936,False,Worfe at Burcote,0.13528460264205933,0.17332524061203003,0.2009853720664978
54025,0.9121220707893372,0.9154737591743469,0.9084550142288208,0.8999183177947998,False,Dulas at Rhos-y-pentref,0.0033516883850097656,-0.0036670565605163574,-0.012203752994537354
54027,0.8587455749511719,0.8368375897407532,0.8815937042236328,0.9180698990821838,True,Frome at Ebley Mill,-0.0219079852104187,0.022848129272460938,0.05932432413101196
54028,0.9031040668487548,0.9033634662628174,0.8845533728599548,0.9079673886299132,False,Vyrnwy at Llanymynech,0.000259399414062611,-0.018550693988799938,0.004863321781158447
54029,0.9121102690696716,0.917681872844696,0.9218274354934692,0.9406711459159852,False,Teme at Knightsford Bridge,0.005571603775024414,0.009717166423797607,0.028560876846313588
54032,0.8405476212501526,0.8751094341278076,0.8788217306137085,0.9199776649475098,False,Severn at Saxons Lode,0.03456181287765503,0.03827410936355591,0.07943004369735718
54034,0.5988271236419678,0.6096282005310059,0.5790987014770508,0.6304060816764832,False,Dowles Brook at Oak Cottage,0.010801076889038086,-0.019728422164916992,0.03157895803451538
54036,0.7794007658958435,0.8035308122634888,0.8070521354675293,0.8098993301391602,False,Isbourne at Hinton on the Green,0.024130046367645264,0.02765136957168579,0.03049856424331665
54044,0.7701647281646729,0.7932727932929993,0.7681183815002441,0.7894140481948853,False,Tern at Ternhill,0.023108065128326416,-0.002046346664428711,0.019249320030212402
54052,0.836926281452179,0.8664355278015137,0.8584204316139221,0.8533152341842651,False,Bailey Brook at Ternhill,0.029509246349334717,0.021494150161743164,0.01638895273208618
54057,0.8244200944900513,0.8325725793838501,0.8553036451339722,0.9239022731781006,False,Severn at Haw Bridge,0.008152484893798828,0.0308835506439209,0.09948217868804932
55002,0.9055681228637696,0.9076855182647705,0.906186580657959,0.9226083755493164,False,Wye at Belmont,0.0021173954010008655,0.0006184577941893421,0.017040252685546764
55007,0.9043592214584352,0.9058729410171509,0.8905193209648132,0.91099214553833,False,Wye at Erwood,0.0015137195587157093,-0.013839900493621937,0.0066329240798947975
55008,0.8240796327590942,0.8207516670227051,0.8000290393829346,0.8269649744033813,False,Wye at Cefn Brwyn,-0.00332796573638916,-0.024050593376159668,0.0028853416442871094
55013,0.9152023792266846,0.9110947847366333,0.9220859408378601,0.9223337173461914,False,Arrow at Titley Mill,-0.0041075944900512695,0.006883561611175537,0.007131338119506836
55014,0.86775141954422,0.8628146648406982,0.861457109451294,0.8767946362495422,False,Lugg at Byton,-0.0049367547035217285,-0.006294310092926025,0.009043216705322266
55016,0.8712010383605957,0.8673461675643921,0.8590309619903564,0.8876888751983643,False,Ithon at Disserth,-0.0038548707962036133,-0.012170076370239258,0.016487836837768555
55018,0.8136823177337646,0.8105563521385193,0.8282966613769531,0.8216652274131775,False,Frome at Yarkhill,-0.0031259655952453613,0.014614343643188477,0.007982909679412842
55021,0.9226942658424376,0.9192355871200562,0.9339317083358765,0.9410317540168762,False,Lugg at Butts Bridge,-0.0034586787223814808,0.011237442493438832,0.018337488174438588
55023,0.886847198009491,0.9012222290039062,0.9176216125488281,0.9458849430084229,False,Wye at Redbrook,0.014375030994415283,0.030774414539337158,0.059037744998931885
55025,0.8604699373245239,0.8508157134056091,0.8494930267333984,0.8522131443023682,False,Llynfi at Three Cocks,-0.009654223918914795,-0.010976910591125488,-0.008256793022155762
55026,0.8767601847648621,0.8810912370681763,0.8596788644790649,0.8545712232589722,False,Wye at Ddol Farm,0.004331052303314209,-0.01708132028579712,-0.022188961505889893
55029,0.826131284236908,0.8352892398834229,0.8054574728012085,0.8471992015838623,False,Monnow at Grosmont,0.009157955646514893,-0.020673811435699463,0.021067917346954346
55032,0.7241290807723999,0.7162522077560425,0.6426031589508057,0.7314903736114502,False,Elan at Caban Dam,-0.007876873016357422,-0.08152592182159424,0.007361292839050293
56001,0.8980643153190613,0.8995591402053833,0.8870822787284851,0.9166763424873352,False,Usk at Chainbridge,0.0014948248863220215,-0.010982036590576172,0.018612027168273926
56007,0.8874354958534241,0.8843053579330444,0.8779993057250977,0.9099385738372804,False,Senni at Pont-Hen-Hafod,-0.0031301379203796387,-0.009436190128326416,0.022503077983856312
56013,0.9075112342834472,0.9033681154251099,0.9089194536209106,0.9007108211517334,False,Yscir at Pont-Ar-Yscir,-0.004143118858337291,0.00140821933746349,-0.006800413131713756
57004,0.8640679121017456,0.8669372200965881,0.8537290096282959,0.8904454708099365,False,Cynon at Abercynon,0.0028693079948425293,-0.010338902473449707,0.026377558708190918
57005,0.8670501112937927,0.8648015260696411,0.8331485986709595,0.8791731595993042,False,Taff at Pontypridd,-0.0022485852241516113,-0.03390151262283325,0.012123048305511475
57006,0.852137565612793,0.8523234128952026,0.8358575105667114,0.8908555507659912,False,Rhondda at Trehafod,0.00018584728240966797,-0.016280055046081543,0.03871798515319824
