gid,persist2_L1,persist2_L1_cov,ar_perfect2_L1,ar_perfect2_L1_cov,ar_gefs_L1,ar_gefs_L1_cov,persist2_L2,persist2_L2_cov,ar_perfect2_L2,ar_perfect2_L2_cov,ar_gefs_L2,ar_gefs_L2_cov,persist2_L3,persist2_L3_cov,ar_perfect2_L3,ar_perfect2_L3_cov,ar_gefs_L3,ar_gefs_L3_cov
27009,0.8177292346954346,0.8106907606124878,0.8754837512969971,0.878933846950531,0.8757022023200989,0.8736965656280518,0.5564835071563721,0.5403859615325928,0.8636156320571899,0.8649923801422119,0.7970631122589111,0.7980467081069946,0.3771435022354126,0.3556443452835083,0.8277106285095215,0.8280086517333984,0.6447205543518066,0.6627150774002075
27021,0.5996886491775513,0.6049774885177612,0.8992455005645752,0.9010794758796692,0.8873786330223083,0.8935707807540894,0.2270241379737854,0.22949200868606567,0.8728044033050537,0.8701121211051941,0.6371637582778931,0.6571130156517029,0.03585672378540039,0.026731669902801514,0.8559142351150513,0.8530828952789307,0.5306980609893799,0.5554366111755371
27023,0.26566213369369507,0.263521671295166,0.847348690032959,0.8465734124183655,0.7242003679275513,0.731110692024231,-0.05661916732788086,-0.05552530288696289,0.8491174578666687,0.8491832613945007,0.4900955557823181,0.5123765468597412,-0.21102988719940186,-0.21367263793945312,0.8264384269714355,0.8239680528640747,0.39359062910079956,0.4142700433731079
27025,0.45959776639938354,0.46777015924453735,0.8551397919654846,0.8578763008117676,0.8309910893440247,0.8402486443519592,0.06779974699020386,0.07999157905578613,0.8338428139686584,0.8357073068618774,0.5380914211273193,0.5583354830741882,-0.11555492877960205,-0.11572861671447754,0.8321965336799622,0.8306518197059631,0.4626495838165283,0.483852744102478
27026,0.3080902099609375,0.2988487482070923,0.8353924751281738,0.8334278464317322,0.7195932865142822,0.7254036664962769,-0.003570556640625,-0.008519649505615234,0.8085514903068542,0.8056309223175049,0.4754917025566101,0.48458242416381836,-0.15644240379333496,-0.1671658754348755,0.798652708530426,0.7930521368980408,0.44334596395492554,0.4544792175292969
27029,0.44256967306137085,0.4525032043457031,0.9032778143882751,0.9024537801742554,0.7788569927215576,0.7966006398200989,0.12632548809051514,0.13552433252334595,0.8913205862045288,0.8898355960845947,0.5136300325393677,0.547530472278595,-0.040277838706970215,-0.0417863130569458,0.8814164996147156,0.8780834674835205,0.42073750495910645,0.4568687677383423
27030,0.5155700445175171,0.5220850706100464,0.8744621872901917,0.877106249332428,0.8447402119636536,0.8538435697555542,0.15629935264587402,0.1626605987548828,0.8569318652153015,0.8558221459388733,0.5810074806213379,0.6029666662216187,-0.03409445285797119,-0.03566277027130127,0.8434704542160034,0.8406939506530762,0.4857286214828491,0.5100805759429932
27032,0.2604520916938782,0.2690621614456177,0.5191518068313599,0.5278304815292358,0.4913133978843689,0.5065179467201233,-0.1571718454360962,-0.15363264083862305,0.3916093707084656,0.38904327154159546,0.2279146909713745,0.2598729729652405,-0.2865288257598877,-0.2901339530944824,0.37122201919555664,0.37286269664764404,0.08540081977844238,0.12286168336868286
27034,0.33541810512542725,0.33352744579315186,0.8694405555725098,0.8686145544052124,0.754216194152832,0.7662824988365173,-0.040192604064941406,-0.04179525375366211,0.8383723497390747,0.8381822109222412,0.3872327208518982,0.4161068797111511,-0.19910717010498047,-0.20099937915802002,0.8359965085983276,0.837048351764679,0.3277575373649597,0.36049771308898926
27035,0.6300652027130127,0.6217877864837646,0.9094737768173218,0.9094932079315186,0.8698418140411377,0.871252179145813,0.2814221978187561,0.26722830533981323,0.8942718505859375,0.8919265866279602,0.6115841865539551,0.634208083152771,0.0765950083732605,0.0587695837020874,0.8870046138763428,0.8845856189727783,0.5175356864929199,0.549852192401886
27038,0.7674416303634644,0.7653564214706421,0.8495644330978394,0.8499199151992798,0.8253892660140991,0.8250094652175903,0.5654796361923218,0.5609073638916016,0.7646597623825073,0.7642384767532349,0.6825453042984009,0.6795538067817688,0.4781351089477539,0.47245872020721436,0.7466525435447693,0.7478294968605042,0.6016460657119751,0.5984975099563599
27042,0.4848363995552063,0.4905690550804138,0.8518129587173462,0.8552492260932922,0.7717288136482239,0.7765627503395081,0.17402637004852295,0.1772000789642334,0.8215469121932983,0.8249527215957642,0.5377407073974609,0.5484254360198975,-0.00968790054321289,-0.01053309440612793,0.8084911108016968,0.8076742887496948,0.4613751769065857,0.4730648398399353
27047,-0.029366254806518555,-0.026317358016967773,0.8457521200180054,0.8476555943489075,0.4673116207122803,0.5023187398910522,-0.3880566358566284,-0.37998294830322266,0.8372838497161865,0.8411494493484497,0.28003770112991333,0.31953752040863037,-0.4988909959793091,-0.4938051700592041,0.8359999656677246,0.8391817808151245,0.23347508907318115,0.2702569365501404
27051,0.18341171741485596,0.19462478160858154,0.868354082107544,0.8702095746994019,0.5978645086288452,0.6064752340316772,-0.18188142776489258,-0.1800767183303833,0.8502238392829895,0.8532813787460327,0.437408447265625,0.46182918548583984,-0.2965965270996094,-0.29864978790283203,0.8564296364784241,0.8614257574081421,0.3719725012779236,0.3935266137123108
27071,0.7398825883865356,0.7341176271438599,0.8532607555389404,0.852161169052124,0.8405423760414124,0.8357961773872375,0.40710383653640747,0.3966682553291321,0.8158373236656189,0.810341477394104,0.7139848470687866,0.7208554744720459,0.21387505531311035,0.1997414231300354,0.7896043062210083,0.7854762077331543,0.5826165080070496,0.607035756111145
28001,0.389350950717926,0.3659287691116333,0.7475683093070984,0.7373323440551758,0.6720395684242249,0.6672887206077576,0.03531026840209961,0.0231778621673584,0.6830904483795166,0.6710916757583618,0.4421566128730774,0.45046180486679077,-0.1380622386932373,-0.15169596672058105,0.6435198783874512,0.6291604042053223,0.3934158682823181,0.4077971577644348
28008,0.5520978569984436,0.5517624616622925,0.8766583204269409,0.8738876581192017,0.8110710978507996,0.8092423677444458,0.33063650131225586,0.3369138836860657,0.8710314035415649,0.8707708716392517,0.5884008407592773,0.6036498546600342,0.20048105716705322,0.19727247953414917,0.8598325252532959,0.8569464087486267,0.5409093499183655,0.5616797208786011
28009,0.9042214155197144,0.9046210646629333,0.9225466251373291,0.9242347478866577,0.8967124819755554,0.8927028775215149,0.7284571528434753,0.7289862632751465,0.9141889810562134,0.9158135056495667,0.8106389045715332,0.8076977133750916,0.5665807723999023,0.5647915005683899,0.893342137336731,0.8958393335342407,0.7379655241966248,0.7528955936431885
28012,0.847760796546936,0.8558628559112549,0.8768962621688843,0.8796652555465698,0.7935762405395508,0.7808712124824524,0.6083287000656128,0.6247106194496155,0.8299587965011597,0.829105019569397,0.6777515411376953,0.679744303226471,0.4302980303764343,0.4447266459465027,0.8134942650794983,0.8125551342964172,0.6113713383674622,0.6334256529808044
28018,0.6356500387191772,0.6414873600006104,0.9054799675941467,0.9048627018928528,0.8975676894187927,0.8927990794181824,0.3218897581100464,0.3286020755767822,0.8781365156173706,0.8821983933448792,0.6704941987991333,0.6855676174163818,0.18029886484146118,0.1762184500694275,0.8795626163482666,0.8792983293533325,0.5972213745117188,0.6198197603225708
28022,0.9201284050941467,0.9179616570472717,0.9015203714370728,0.9027535915374756,0.8783338069915771,0.8735476732254028,0.7701007723808289,0.7627338171005249,0.8821349143981934,0.883522629737854,0.7949260473251343,0.7878005504608154,0.6267492771148682,0.6143437623977661,0.8506236672401428,0.8548641204833984,0.6957413554191589,0.6974900960922241
28024,0.7503929138183594,0.7473609447479248,0.881921112537384,0.8827037811279297,0.8194963932037354,0.8135268092155457,0.4674394726753235,0.4573083519935608,0.8487662076950073,0.8472011089324951,0.6163173913955688,0.6129109859466553,0.27574652433395386,0.25754016637802124,0.8252079486846924,0.8206008672714233,0.5519556999206543,0.5535719990730286
28026,0.5648366212844849,0.6011624336242676,0.8780633211135864,0.8842036724090576,0.8650219440460205,0.8742408156394958,0.20939689874649048,0.2534124255180359,0.8320633172988892,0.8396260738372803,0.5662627220153809,0.5915368795394897,0.05229175090789795,0.08203279972076416,0.8184190988540649,0.8196501135826111,0.49193841218948364,0.5235272645950317
28031,0.33798229694366455,0.34332412481307983,0.8312375545501709,0.8340936899185181,0.7069683074951172,0.7228258848190308,0.052161455154418945,0.06630760431289673,0.826835572719574,0.8272581100463867,0.4651646018028259,0.48951661586761475,-0.08908188343048096,-0.08329617977142334,0.8127589225769043,0.8136017918586731,0.4103963375091553,0.43605101108551025
28039,-0.1433802843093872,-0.15474927425384521,0.7544164657592773,0.7507944703102112,0.3060556650161743,0.30523598194122314,-0.3851362466812134,-0.3834500312805176,0.7665295004844666,0.7601908445358276,0.18894821405410767,0.19446241855621338,-0.5193002223968506,-0.5230306386947632,0.7340764999389648,0.7274855375289917,0.07496726512908936,0.07557767629623413
28040,0.325852632522583,0.3293771743774414,0.8237060904502869,0.8226344585418701,0.6624729633331299,0.6666098833084106,-0.11333322525024414,-0.1066356897354126,0.823072612285614,0.8233558535575867,0.3727526068687439,0.38585060834884644,-0.28773677349090576,-0.29187893867492676,0.8392726182937622,0.8365007638931274,0.1510205864906311,0.1516398787498474
28043,0.5451428890228271,0.5341023206710815,0.8689579367637634,0.8649113178253174,0.8029189705848694,0.802773118019104,0.24416083097457886,0.24062788486480713,0.8644224405288696,0.8610671758651733,0.5768707394599915,0.591834545135498,0.07711035013198853,0.06987869739532471,0.8506721258163452,0.8454699516296387,0.5221330523490906,0.5432868003845215
28046,0.763090193271637,0.7608925104141235,0.8924453258514404,0.8931788206100464,0.8650979995727539,0.8619071245193481,0.6044216156005859,0.606161892414093,0.8962201476097107,0.8986428380012512,0.7140463590621948,0.7263108491897583,0.5161679983139038,0.5129837989807129,0.8718216419219971,0.8718729019165039,0.6642463207244873,0.6836607456207275
28048,0.24660438299179077,0.2508140206336975,0.7805031538009644,0.779771625995636,0.7317396402359009,0.7444264888763428,-0.07813072204589844,-0.053087592124938965,0.7860077023506165,0.7853316068649292,0.46185606718063354,0.4914740324020386,-0.2343076467514038,-0.22191143035888672,0.7837886810302734,0.7795807123184204,0.42197751998901367,0.4533601403236389
28050,0.8280602097511292,0.8398858904838562,0.8944624066352844,0.8983251452445984,0.8884096741676331,0.896312952041626,0.5732494592666626,0.5865502953529358,0.8430786728858948,0.8433040380477905,0.7638169527053833,0.7742172479629517,0.38838422298431396,0.39147549867630005,0.8015078902244568,0.7957164645195007,0.6431690454483032,0.6498537063598633
28052,0.7099905610084534,0.7152553200721741,0.8870136737823486,0.8848806619644165,0.8854418992996216,0.8827694654464722,0.3634503483772278,0.3697381019592285,0.8412988185882568,0.8389689922332764,0.6512215733528137,0.6606703400611877,0.18533623218536377,0.18523281812667847,0.825890064239502,0.8232417106628418,0.5626856088638306,0.5775526165962219
28067,0.7099829912185669,0.711662232875824,0.9110625386238098,0.9099159240722656,0.9144319295883179,0.9159713983535767,0.4340673089027405,0.4436674118041992,0.891412079334259,0.8910564184188843,0.7083353996276855,0.7276906967163086,0.2723045349121094,0.27614158391952515,0.8802002668380737,0.8786035776138306,0.6199336051940918,0.6500265002250671
28080,0.4236997365951538,0.45419013500213623,0.8248497247695923,0.8260687589645386,0.7730533480644226,0.7855268716812134,0.08309948444366455,0.11915075778961182,0.8229685425758362,0.8299264907836914,0.47979116439819336,0.5145745873451233,-0.09831857681274414,-0.07661747932434082,0.8114846348762512,0.8138377666473389,0.35441887378692627,0.3874267339706421
28082,0.5623310804367065,0.578855037689209,0.9071188569068909,0.9052751660346985,0.8895936012268066,0.8900464177131653,0.24331426620483398,0.26591676473617554,0.897301197052002,0.8972465991973877,0.5599403977394104,0.5749301910400391,0.09209567308425903,0.09681659936904907,0.8854211568832397,0.8812084197998047,0.4630988836288452,0.4754154682159424
28085,0.731951117515564,0.7354685068130493,0.9373869895935059,0.9347876310348511,0.924720048904419,0.9247129559516907,0.5069726705551147,0.5144561529159546,0.9222191572189331,0.9201563596725464,0.7245296239852905,0.7416198253631592,0.3806834816932678,0.3826574683189392,0.9194773435592651,0.9154607057571411,0.6634537577629089,0.6877794861793518
29002,0.7154614329338074,0.6998367309570312,0.8536396026611328,0.8470953702926636,0.8334922790527344,0.8284666538238525,0.5210103988647461,0.4915866255760193,0.8035302758216858,0.7907925844192505,0.6712297797203064,0.6528006792068481,0.4387003779411316,0.40089839696884155,0.7897220849990845,0.7766134738922119,0.5647917985916138,0.5391782522201538
29003,0.8007084131240845,0.7888040542602539,0.816554069519043,0.8027868270874023,0.8716262578964233,0.8652338981628418,0.7158982753753662,0.7005228996276855,0.8595455288887024,0.8513845801353455,0.7787477374076843,0.7684521079063416,0.6906961798667908,0.6732013821601868,0.8642967939376831,0.8579248785972595,0.7237352132797241,0.710370659828186
29005,0.6048684120178223,0.6079666614532471,0.7585170865058899,0.7584666013717651,0.7670753598213196,0.7694863080978394,0.36418086290359497,0.37052416801452637,0.689463198184967,0.6885563135147095,0.6025691032409668,0.6094058156013489,0.22614365816116333,0.22543251514434814,0.6340348124504089,0.6319838166236877,0.5244315266609192,0.5311537981033325
30001,0.7250864505767822,0.742760181427002,0.9322236776351929,0.9343884587287903,0.9123736619949341,0.9173561334609985,0.492201566696167,0.5073312520980835,0.9266534447669983,0.9247397780418396,0.6658071279525757,0.676292896270752,0.3932383060455322,0.39675140380859375,0.9150798320770264,0.911561131477356,0.587814211845398,0.5974946022033691
30004,0.3538603186607361,0.35954785346984863,0.7039583921432495,0.7026855945587158,0.7456486225128174,0.7562156915664673,0.08491212129592896,0.0909813642501831,0.7685559988021851,0.7671430110931396,0.4975545406341553,0.5080606937408447,-0.07268893718719482,-0.08384144306182861,0.7654823064804077,0.7605746388435364,0.4021371006965637,0.40673691034317017
30005,0.7674610614776611,0.7630699276924133,0.9152893424034119,0.9115749001502991,0.9006446599960327,0.8966312408447266,0.663192629814148,0.6549718379974365,0.9175126552581787,0.9156766533851624,0.7672364711761475,0.7628547549247742,0.6285766959190369,0.6149276494979858,0.9014554023742676,0.8984127640724182,0.6887341737747192,0.681625247001648
30011,0.6852188110351562,0.6830670833587646,0.8638813495635986,0.8628482818603516,0.8590825796127319,0.8594865798950195,0.4108883738517761,0.40707045793533325,0.8176233768463135,0.8170102834701538,0.590221107006073,0.5884599685668945,0.21772640943527222,0.20721018314361572,0.7801522016525269,0.7794016599655151,0.4700051546096802,0.4663381576538086
30012,0.35992997884750366,0.354280948638916,0.7893663644790649,0.7848318219184875,0.761713981628418,0.759550929069519,0.03394746780395508,0.028404653072357178,0.7717971801757812,0.7667758464813232,0.41319823265075684,0.4113836884498596,-0.16678190231323242,-0.18081235885620117,0.7658255696296692,0.76029372215271,0.34304535388946533,0.3403977155685425
30014,0.2021019458770752,0.19368219375610352,0.755781888961792,0.752324104309082,0.6854643821716309,0.6817016005516052,-0.06509733200073242,-0.07037472724914551,0.7633486986160278,0.7626269459724426,0.4204237461090088,0.422127902507782,-0.2633465528488159,-0.2797359228134155,0.7266098856925964,0.7217385768890381,0.3313497304916382,0.33152514696121216
31002,0.6794970035552979,0.6809227466583252,0.8966673612594604,0.8950816988945007,0.8913861513137817,0.890609085559845,0.4211248755455017,0.4205596446990967,0.8768250346183777,0.8743654489517212,0.6434173583984375,0.6409035921096802,0.3278248906135559,0.31847667694091797,0.8514872193336487,0.8442783355712891,0.5760241746902466,0.5711179375648499
31006,0.983066201210022,0.981922447681427,0.8622644543647766,0.8577241897583008,0.7953321933746338,0.7814829349517822,0.9623831510543823,0.9598578810691833,0.73370361328125,0.7282477617263794,0.5790845155715942,0.5421242713928223,0.9493252038955688,0.9459964036941528,0.6689844131469727,0.6679332256317139,0.49940842390060425,0.45728009939193726
31010,0.3914605975151062,0.3897594213485718,0.7882816791534424,0.7878484725952148,0.8102988600730896,0.8140791058540344,0.1684167981147766,0.16912078857421875,0.7931602001190186,0.792771577835083,0.5683939456939697,0.57308030128479,0.044671595096588135,0.03542393445968628,0.7699865102767944,0.7654873132705688,0.5130716562271118,0.5171621441841125
31021,0.57936030626297,0.5828179717063904,0.8338372111320496,0.8320412635803223,0.8111026287078857,0.8109257817268372,0.2666468620300293,0.26530539989471436,0.805269718170166,0.8039160966873169,0.5418837070465088,0.5455629825592041,0.1317766308784485,0.1185958981513977,0.7917977571487427,0.7876049280166626,0.4838641285896301,0.4929986596107483
31023,-0.06994128227233887,-0.08479952812194824,0.68120938539505,0.6739803552627563,0.4001677632331848,0.39677929878234863,-0.3704022169113159,-0.37644124031066895,0.6987387537956238,0.6941685676574707,0.18538624048233032,0.18381774425506592,-0.49697554111480713,-0.5091753005981445,0.6857132315635681,0.677375853061676,0.03511500358581543,0.02704542875289917
32003,0.016997039318084717,0.00833284854888916,0.7138727903366089,0.7090219259262085,0.7357277870178223,0.7406506538391113,-0.23969697952270508,-0.242423415184021,0.7256103157997131,0.7214622497558594,0.3905455470085144,0.3960426449775696,-0.33006155490875244,-0.3426741361618042,0.6720008254051208,0.6644851565361023,0.2876078486442566,0.2909424304962158
32004,0.6787090301513672,0.682025671005249,0.8701130151748657,0.8697891235351562,0.8548750877380371,0.8548755049705505,0.31694555282592773,0.3183043599128723,0.8206579685211182,0.8189424276351929,0.6818646192550659,0.689904510974884,0.16475003957748413,0.15815484523773193,0.8090915679931641,0.8065266013145447,0.5621854066848755,0.5703572034835815
32006,0.6931271553039551,0.68962162733078,0.9042935967445374,0.900706946849823,0.7762293219566345,0.7629849910736084,0.4514453411102295,0.44472169876098633,0.8961203098297119,0.8925761580467224,0.538506031036377,0.5304354429244995,0.3442702889442444,0.3294181823730469,0.8972231149673462,0.8924857378005981,0.4286895990371704,0.4220075011253357
32008,0.5694739818572998,0.565352201461792,0.8808440566062927,0.8783411383628845,0.8349402546882629,0.8324974179267883,0.32418519258499146,0.31916749477386475,0.9002732038497925,0.8984878063201904,0.5733928680419922,0.5758782029151917,0.19561243057250977,0.1793842315673828,0.8896089196205139,0.8858411312103271,0.43355435132980347,0.43318456411361694
33006,0.9607293009757996,0.9598960876464844,0.849931001663208,0.8523274660110474,0.832450807094574,0.8342388868331909,0.8908737897872925,0.8888492584228516,0.7895511388778687,0.7879430055618286,0.7609988451004028,0.7570721507072449,0.819771409034729,0.8167908191680908,0.7494709491729736,0.7527070045471191,0.6833702325820923,0.6803809404373169
33007,0.9590564966201782,0.9584007859230042,0.9158716797828674,0.9141942262649536,0.8788470029830933,0.8752644658088684,0.8968499302864075,0.8955435156822205,0.8745155334472656,0.8735858201980591,0.8589458465576172,0.8595308065414429,0.8538112640380859,0.8523356914520264,0.8699251413345337,0.8744165897369385,0.7659692764282227,0.7652914524078369
33012,0.3706549406051636,0.3732881546020508,0.7840527296066284,0.7816265821456909,0.8217010498046875,0.8231683969497681,-0.008107304573059082,-0.0056416988372802734,0.7755112051963806,0.7731641530990601,0.5299139022827148,0.5386852622032166,-0.16049182415008545,-0.16275513172149658,0.7559984922409058,0.7512631416320801,0.4344791769981384,0.44108492136001587
33013,0.9181848168373108,0.9163711071014404,0.7754719257354736,0.7690672278404236,0.7041292190551758,0.6926101446151733,0.749848484992981,0.744343638420105,0.5988799333572388,0.5903112292289734,0.3623414635658264,0.33527904748916626,0.5781040191650391,0.5685991048812866,0.5431252121925354,0.5301368236541748,0.05757802724838257,0.01778358221054077
33014,0.8388993144035339,0.8371604084968567,0.8860055804252625,0.8841697573661804,0.8769016861915588,0.8754791617393494,0.6206973195075989,0.6181420683860779,0.8349929451942444,0.8323737978935242,0.7137831449508667,0.7097601890563965,0.493627667427063,0.49115127325057983,0.8193640112876892,0.8192284107208252,0.6500709056854248,0.6490745544433594
33018,0.33274316787719727,0.3217204809188843,0.8376674652099609,0.833064615726471,0.8338068723678589,0.8363487720489502,0.046222984790802,0.0390278697013855,0.8416788578033447,0.8377546072006226,0.4915010929107666,0.4939090609550476,-0.07480883598327637,-0.08550143241882324,0.8174542188644409,0.8117715120315552,0.3887646794319153,0.3898956775665283
33019,0.9752619862556458,0.9743798971176147,0.8506494760513306,0.8467123508453369,0.8484340906143188,0.8441100716590881,0.9194842576980591,0.9166075587272644,0.7478867769241333,0.7417343258857727,0.7467066049575806,0.7375000715255737,0.8529766201972961,0.8478322625160217,0.6987076997756958,0.6932623386383057,0.6122012138366699,0.5979927182197571
33021,0.924263060092926,0.9256077408790588,0.9221269488334656,0.9230813384056091,0.9239588975906372,0.9250545501708984,0.7842442393302917,0.7886982560157776,0.8585286140441895,0.8610661029815674,0.8344104290008545,0.8371007442474365,0.6599686741828918,0.6676614284515381,0.797245979309082,0.801607608795166,0.747382640838623,0.7515881657600403
33022,0.7795149087905884,0.7805819511413574,0.9328804016113281,0.9317053556442261,0.9204663038253784,0.9194907546043396,0.5528733730316162,0.5544033050537109,0.9159452319145203,0.9149417281150818,0.638685941696167,0.6374726295471191,0.4136422276496887,0.4170590043067932,0.897883415222168,0.8963947892189026,0.5374729037284851,0.5368458032608032
33023,0.6865578889846802,0.6863811016082764,0.7083791494369507,0.7101461291313171,0.7038788795471191,0.7034622430801392,0.4598965644836426,0.46419620513916016,0.7007766962051392,0.7043578028678894,0.5123215913772583,0.511528491973877,0.3708106279373169,0.3784528374671936,0.6481491923332214,0.6556402444839478,0.43580710887908936,0.4371340870857239
33024,0.7089201211929321,0.7099667191505432,0.858563244342804,0.8595821261405945,0.860512912273407,0.8615454435348511,0.42690807580947876,0.43024522066116333,0.8149612545967102,0.8166525363922119,0.6418899893760681,0.6432913541793823,0.31041306257247925,0.31442099809646606,0.8044614195823669,0.8056780695915222,0.5529537200927734,0.5547573566436768
33026,0.8939432501792908,0.8932201862335205,0.9228397607803345,0.9223712086677551,0.8934242129325867,0.8913319110870361,0.7451421022415161,0.7437015771865845,0.8944029808044434,0.8944641351699829,0.7282033562660217,0.7224796414375305,0.588709831237793,0.5858396291732788,0.848220705986023,0.8481158018112183,0.6462841629981995,0.6428999304771423
33028,0.42894476652145386,0.4241824150085449,0.8337503671646118,0.8299247026443481,0.790339469909668,0.7843284606933594,0.14674615859985352,0.14211541414260864,0.8333465456962585,0.830141544342041,0.3224042057991028,0.31591343879699707,-0.02823817729949951,-0.030826926231384277,0.8004764318466187,0.7957621812820435,0.03910815715789795,0.026105821132659912
33029,0.9030064940452576,0.9007969498634338,0.9247843027114868,0.9239344596862793,0.9320615530014038,0.930800199508667,0.7866395115852356,0.781225323677063,0.8988118171691895,0.8956844210624695,0.8411797881126404,0.8382324576377869,0.7162323594093323,0.7083266377449036,0.8829959630966187,0.8791440725326538,0.7644932270050049,0.7601918578147888
33031,0.3392610549926758,0.34338200092315674,0.6728760004043579,0.6719855070114136,0.7107182741165161,0.7133469581604004,-0.1714695692062378,-0.16448962688446045,0.6156607866287231,0.6132138967514038,0.43611377477645874,0.44520843029022217,-0.3658965826034546,-0.35786867141723633,0.5742172002792358,0.5714617967605591,0.29201561212539673,0.29868096113204956
33032,0.9938904047012329,0.9935669302940369,0.8540982007980347,0.8451464176177979,0.7739637494087219,0.7555920481681824,0.989126443862915,0.9886108040809631,0.7631411552429199,0.7542248964309692,0.6404778361320496,0.6107110977172852,0.9843283891677856,0.9837151169776917,0.7232340574264526,0.7541422247886658,0.6024830341339111,0.5723516941070557
33033,0.6070342063903809,0.6121823191642761,0.832796573638916,0.8371639847755432,0.8250468969345093,0.8300889134407043,0.36991584300994873,0.37565791606903076,0.7902559638023376,0.7942332029342651,0.5968998670578003,0.6030784845352173,0.25117748975753784,0.260095477104187,0.7792880535125732,0.781910240650177,0.46292299032211304,0.4671499729156494
33034,0.9689774513244629,0.9677752256393433,0.8790988922119141,0.8751859664916992,0.8685399293899536,0.864225447177887,0.9011504054069519,0.8972972631454468,0.791782021522522,0.787733256816864,0.7015953063964844,0.6887010335922241,0.8255012035369873,0.8188729882240295,0.7273329496383667,0.7220159769058228,0.6290593147277832,0.6140837669372559
33035,0.8739432096481323,0.8715327382087708,0.8808363676071167,0.8780855536460876,0.8730476498603821,0.8695880174636841,0.795169472694397,0.7921035289764404,0.8580784201622009,0.8547534942626953,0.7411085963249207,0.7327289581298828,0.7353494167327881,0.7315570712089539,0.8510491847991943,0.8480945825576782,0.6987508535385132,0.691211462020874
33039,0.903796911239624,0.9030194878578186,0.8646799921989441,0.8658698797225952,0.8190072774887085,0.8160220980644226,0.7476196885108948,0.7465032339096069,0.7746511697769165,0.7769686579704285,0.6226547956466675,0.6113819479942322,0.5852711200714111,0.5830127000808716,0.7409980297088623,0.7406154870986938,0.5949186086654663,0.5883421897888184
33053,0.6170605421066284,0.6163881421089172,0.7100743055343628,0.7099901437759399,0.7211704254150391,0.7204700708389282,0.306458055973053,0.3087577223777771,0.6908159255981445,0.6948182582855225,0.569203794002533,0.5713692903518677,0.18320798873901367,0.18740904331207275,0.6300747394561768,0.6333755254745483,0.4661444425582886,0.46864932775497437
34002,0.7146271467208862,0.7103980779647827,0.852981686592102,0.8499072790145874,0.7771605253219604,0.7706506848335266,0.3632655739784241,0.35394465923309326,0.7713210582733154,0.7689857482910156,0.4688531160354614,0.4588320255279541,0.1803516149520874,0.16878485679626465,0.7951193451881409,0.8091459274291992,0.03750807046890259,0.015452861785888672
34003,0.7552193999290466,0.749971330165863,0.7083704471588135,0.6982479095458984,0.6410871148109436,0.6252701878547668,0.48203152418136597,0.4707642197608948,0.5935576558113098,0.5868486762046814,0.25205880403518677,0.2240278720855713,0.3494170308113098,0.3364863395690918,0.4988941550254822,0.5473749041557312,-0.0427173376083374,-0.0779111385345459
34004,0.9637694358825684,0.9625126123428345,0.6560171246528625,0.6459714770317078,0.5816654562950134,0.5640078783035278,0.8897432088851929,0.8858882784843445,0.43574535846710205,0.4269476532936096,0.41924411058425903,0.3915436267852783,0.8095059394836426,0.8031421899795532,0.42326200008392334,0.43087583780288696,0.28690028190612793,0.25429844856262207
34005,0.718744695186615,0.7131515741348267,0.768011748790741,0.76479172706604,0.7332709431648254,0.7256966829299927,0.38251763582229614,0.37029963731765747,0.6795543432235718,0.6788628101348877,0.4917958378791809,0.4808022975921631,0.21433550119400024,0.1986294388771057,0.65110182762146,0.6585697531700134,0.2264559268951416,0.2101227045059204
34006,0.7085212469100952,0.7032886743545532,0.878707766532898,0.8777122497558594,0.8427510261535645,0.8399528861045837,0.34335029125213623,0.33332711458206177,0.8156089782714844,0.8140464425086975,0.6584745049476624,0.6551215052604675,0.1293116807937622,0.1162182092666626,0.7957890033721924,0.7971311807632446,0.37016910314559937,0.36073601245880127
34007,0.5238226652145386,0.5181583166122437,0.8044864535331726,0.801674485206604,0.8093895316123962,0.807157576084137,0.030070483684539795,0.019889235496520996,0.7372506856918335,0.7338411808013916,0.5225163698196411,0.5202347040176392,-0.1789991855621338,-0.19035685062408447,0.7049365639686584,0.7020283341407776,0.2411952018737793,0.23517942428588867
34008,0.7804123163223267,0.7759063839912415,0.5454103946685791,0.5292284488677979,0.5953329801559448,0.5790035724639893,0.5581395626068115,0.5496665239334106,0.3508230447769165,0.3419657349586487,0.05819672346115112,0.022874057292938232,0.43680959939956665,0.4280220866203308,0.10145306587219238,0.3200324773788452,-0.5115286111831665,-0.5688339471817017
34010,0.6573430299758911,0.6524868011474609,0.8189502954483032,0.8198708295822144,0.7821930050849915,0.7814090251922607,0.2700555920600891,0.2597932815551758,0.682107150554657,0.6850064396858215,0.46556997299194336,0.45857441425323486,0.0907396674156189,0.07809919118881226,0.6547737121582031,0.6688061952590942,0.1577168107032776,0.14630115032196045
34011,0.9006831049919128,0.9003209471702576,0.6437631845474243,0.6400965452194214,0.5611767172813416,0.5528354048728943,0.7684356570243835,0.7667820453643799,0.37809503078460693,0.37585657835006714,0.3174283504486084,0.30021023750305176,0.6872799396514893,0.6837494969367981,0.28047531843185425,0.4106464385986328,-0.057125210762023926,-0.08179545402526855
