gid,gauges,how,coverage,best_shift,r_best,r0,bias_pct,wet_q95_ratio
54007,2,inside:2,1.0,0,0.9814075962391041,0.9814075962391041,-0.20140409469604492,0.9979210494462295
54008,5,inside:5,1.0,0,0.9749286571078218,0.9749286571078218,-5.059534072875977,0.9659069438181506
54012,4,inside:4,1.0,0,0.9820294756720104,0.9820294756720104,-1.8925011157989502,0.9914375927773564
54015,3,nearest:3,0.999771845767739,0,0.9794527522092938,0.9794527522092938,-1.823502779006958,0.9839314485375151
54017,3,nearest:3,0.9849418206707734,0,0.9785107267493294,0.9785107267493294,0.38733482360839844,1.0298048568433769
54018,3,nearest:3,1.0,0,0.9526349554818355,0.9526349554818355,0.4379391670227051,0.9949217261080686
54019,2,inside:2,0.9240246406570842,0,0.9764978798910282,0.9764978798910282,-1.6500294208526611,1.01119923920078
54020,3,nearest:3,1.0,0,0.972079296926438,0.972079296926438,-0.7302343845367432,1.0230713323108112
54024,3,nearest:3,1.0,0,0.9818973306351084,0.9818973306351084,0.8631348609924316,1.0174261148054626
54027,3,inside:3,1.0,0,0.9705030289090115,0.9705030289090115,0.5954146385192871,1.0154173503880912
54029,7,inside:7,1.0,0,0.9822265681816619,0.9822265681816619,-3.4210622310638428,0.9828095763073503
54032,25,inside:25,1.0,0,0.9727065557360458,0.9727065557360458,-15.348995208740234,0.9036882225799676
54034,3,nearest:3,1.0,0,0.9583650726715583,0.9583650726715583,-8.02013874053955,0.941440998412714
54036,3,nearest:3,1.0,0,0.9556177779231289,0.9556177779231289,-0.9135842323303223,1.0056900832739613
54057,39,inside:39,1.0,0,0.9801947606242558,0.9801947606242558,-12.697434425354004,0.9301451660106503
55002,2,nearest:2,0.9856262833675564,0,0.9002763362623362,0.9002763362623362,-30.817920684814453,0.7631010200875831
55013,3,nearest:3,0.9860825918320785,0,0.943225659303848,0.943225659303848,-18.53927993774414,0.8188930039912081
55014,3,nearest:3,1.0,0,0.9481732610341254,0.9481732610341254,-14.899415016174316,0.8812320072038053
55018,2,inside:2,0.650695870408396,0,0.97374909900065,0.97374909900065,-11.679524421691895,0.9359462056658845
55021,3,nearest:3,1.0,0,0.9332219499123172,0.9332219499123172,-20.881038665771484,0.854628302008315
68001,3,inside:3,0.9858544375998175,0,0.3816232358954489,0.3816232358954489,15.344834327697754,0.9821731888082768
68003,2,inside:2,0.9044033766826375,0,0.964031791698812,0.964031791698812,1.7884254455566406,1.0366672303152218
68004,3,nearest:3,0.9842573579739904,0,0.9744255650332236,0.9744255650332236,0.39420127868652344,1.048492184070959
68005,2,inside:2,0.9438740588637919,0,0.26845549854958645,0.26845549854958645,38.202880859375,1.0659390383323206
69015,2,inside:2,1.0,0,0.9638460226912436,0.9638460226912436,-10.027324676513672,0.9128280120644724
69027,3,inside:3,0.8694957791467032,0,0.9642888544407414,0.9642888544407414,-11.050945281982422,0.9249517133397481
71001,14,inside:14,1.0,0,0.9701420321764472,0.9701420321764472,-5.495631694793701,0.9363872301945809
71004,7,inside:7,1.0,0,0.9159906183689136,0.9159906183689136,-4.562568664550781,0.9575105083635191
71006,3,inside:3,1.0,0,0.9520821741238152,0.9520821741238152,2.3851990699768066,1.0076156397717233
72002,3,inside:3,0.9687428701802419,0,0.9630835007427591,0.9630835007427591,-6.842059135437012,0.9656989233467179
72004,6,inside:6,1.0,0,0.9740410412971467,0.9740410412971467,-6.244701385498047,0.948434435784233
72005,2,inside:2,0.9714807209673739,0,0.9684558566206841,0.9684558566206841,2.6017308235168457,1.084010869992219
73005,3,inside:3,0.8886607346566279,0,0.9747957300341892,0.9747957300341892,-8.222532272338867,0.9097911463112658
73010,3,inside:3,0.9705681040383299,0,0.9586992196630788,0.9586992196630788,-1.4212429523468018,1.0027880898336514
73011,3,nearest:3,0.9904175222450377,0,0.9817943093442553,0.9817943093442553,-1.9142568111419678,0.9954506439979337
74001,2,inside:2,0.9600730093543235,0,0.9722198491840668,0.9722198491840668,2.7253270149230957,1.0452436275298878
74006,3,nearest:3,0.9794661190965093,0,0.9742878988859017,0.9742878988859017,-14.036262512207031,0.882850916474647
75003,7,inside:7,0.9911019849418207,0,0.9566503149293653,0.9566503149293653,33.040164947509766,1.33981266936326
75004,3,nearest:3,0.9069130732375086,0,0.96527482869284,0.96527482869284,-13.634002685546875,0.8745177146434993
76005,4,inside:4,0.9892767510837326,0,0.9693015955412533,0.9693015955412533,-0.5652010440826416,0.9825191374301948
76007,26,inside:26,0.9922427561031257,0,0.9906071194415784,0.9906071194415784,1.9635796546936035,1.0158845261473513
76008,5,inside:5,0.9897330595482546,0,0.9828490256893493,0.9828490256893493,-1.8107414245605469,0.9766162861206608
76011,3,nearest:3,0.9899612137805156,0,0.9644282835903868,0.9644282835903868,-15.993701934814453,0.8463398027208717
