gid,nse_raw,nse_now,nse_shuf,top1_raw,top1_now,amax_raw,amax_now,amax_shuf,frac_high_perc,gauge_name
27071,0.8172096014022827,0.8539110422134399,0.8070005178451538,-2.2967398166656494,-1.5441901683807373,-10.231471,4.9215374,-7.41109,0.39,Swale at Crakehill
28001,0.6096096634864807,0.7191523909568787,0.6059765219688416,-0.2873086929321289,0.33546459674835205,-38.261986,-21.423315,-30.686255,0.0,Derwent at Yorkshire Bridge
28008,0.8604312539100647,0.9373140931129456,0.8636797666549683,-0.4086275100708008,0.27291107177734375,-7.859456,2.403605,-4.337221,0.0,Dove at Rocester Weir
28009,0.8694016337394714,0.8836468458175659,0.8675203323364258,-2.7473649978637695,-1.0669779777526855,4.6600103,3.3159256,5.9340835,0.7,Trent at Colwick
28012,0.7958291172981262,0.8324428796768188,0.7801017761230469,-0.7566406726837158,-0.2204524278640747,13.0761385,17.135214,15.943509,0.0,Trent at Yoxall
28018,0.8836408257484436,0.9288711547851562,0.8925756216049194,-0.8599927425384521,0.0625963807106018,-3.5460682,-1.4629275,-5.79499,0.0,Dove at Marston on Dove
28022,0.8340030908584595,0.8627545833587646,0.836458683013916,-6.0218706130981445,-3.213322162628174,11.37039,6.7703133,13.131935,0.69,Trent at North Muskham
28024,0.8267924785614014,0.875541090965271,0.8323416113853455,-4.959486484527588,-3.8905930519104004,-1.8452883,15.072375,3.789568,2.88,Wreake at Syston Mill
28026,0.799685001373291,0.7384340763092041,0.7773308753967285,-0.5915975570678711,-0.7586894035339355,-30.569935,-32.32217,-31.533583,0.0,Anker at Polesworth
28031,0.826366126537323,0.9302375316619873,0.8252015113830566,-1.7817583084106445,-0.04897749423980713,-23.98751,-15.538317,-25.193913,0.0,Manifold at Ilam
28039,0.7208184003829956,0.8386746048927307,0.7208468914031982,-0.23106670379638672,0.46759045124053955,-20.894474,-1.9668341,-25.176762,0.0,Rea at Calthorpe Park
