gid,persistence_L1,weather_L1,ar_L1,ar_donor_L1,ar_perfect_L1,persistence_L2,ar_donor_L2,persistence_L3,ar_donor_L3
11001,0.6987748146057129,0.8363118171691895,0.8990615010261536,0.8939210176467896,0.914717435836792,0.43137210607528687,0.5914508104324341,0.3207794427871704,0.47583478689193726
11003,0.46360552310943604,0.695212185382843,0.7384693026542664,0.7329897880554199,0.8281583786010742,0.15386039018630981,0.4162893295288086,0.0979074239730835,0.3281460404396057
12001,0.35828834772109985,0.6930888891220093,0.7228405475616455,0.7170217037200928,0.7847357392311096,0.0304451584815979,0.3487589955329895,-0.07224428653717041,0.2677764296531677
12002,0.44976806640625,0.7300006151199341,0.7680067420005798,0.7590214014053345,0.8293834924697876,0.13583779335021973,0.3985477089881897,0.02190577983856201,0.30402934551239014
14001,0.717268705368042,0.8126293420791626,0.825883686542511,0.822802722454071,0.926408052444458,0.4399162530899048,0.5727376937866211,0.2590895891189575,0.4761730432510376
14002,0.7445938587188721,0.7514023780822754,0.7963026165962219,0.7890522480010986,0.8939317464828491,0.4789746403694153,0.5465738773345947,0.2875134348869324,0.4560791850090027
15006,0.7908034324645996,0.8721574544906616,0.9087982773780823,0.9077280163764954,0.9322533011436462,0.6188927888870239,0.6998466849327087,0.5116379261016846,0.5898564457893372
15007,0.8231968283653259,0.8645613193511963,0.8918123841285706,0.893866240978241,0.9270511269569397,0.676985502243042,0.7245504856109619,0.5740231275558472,0.6358732581138611
15010,0.47009944915771484,0.695300817489624,0.708715558052063,0.7078886032104492,0.8279268741607666,0.20243674516677856,0.4037892818450928,0.06713074445724487,0.3310980200767517
15011,0.15289396047592163,0.48268163204193115,0.5200735330581665,0.5241793394088745,0.704049289226532,-0.17436552047729492,0.25045090913772583,-0.24453496932983398,0.18797391653060913
15012,0.7967327833175659,0.7749518156051636,0.8383718132972717,0.8386175632476807,0.8905195593833923,0.6302158832550049,0.6691862344741821,0.5046171545982361,0.5719227194786072
15013,0.28907132148742676,0.5718316435813904,0.5940569639205933,0.5966658592224121,0.7888656258583069,0.009705781936645508,0.3416972756385803,-0.07840168476104736,0.2783999443054199
16001,0.6190728545188904,0.7845699787139893,0.8055552244186401,0.8085092306137085,0.8993077278137207,0.41776132583618164,0.5673298239707947,0.32192277908325195,0.49309617280960083
