gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now
37001,0.8005572557449341,0.7406450510025024,0.5798900723457336,False,Roding at Redbridge,0.05991220474243164,0.22066718339920044
37003,0.6478902101516724,0.6206684112548828,0.7389049530029297,False,Ter at Crabbs Bridge,0.02722179889678955,-0.09101474285125732
37005,0.7927951812744141,0.7503229379653931,0.8929776549339294,False,Colne at Lexden,0.042472243309020996,-0.10018247365951538
37008,0.779721200466156,0.7837687730789185,0.7883000373840332,False,Chelmer at Springfield,-0.004047572612762451,-0.008578836917877197
37009,0.7914565205574036,0.7133548855781555,0.8096507787704468,False,Brain at Guithavon Valley,0.07810163497924805,-0.018194258213043213
37010,0.7216789722442627,0.70350581407547,0.739769458770752,False,Blackwater at Appleford Bridge,0.018173158168792725,-0.018090486526489258
37011,0.8192087411880493,0.8159329891204834,0.8506193161010742,False,Chelmer at Churchend,0.003275752067565918,-0.0314105749130249
37018,0.6700857281684875,0.6420911550521851,0.7492607831954956,False,Ingrebourne at Gaynes Park,0.02799457311630249,-0.07917505502700806
37019,0.712708592414856,0.6785725355148315,0.8025311231613159,False,Beam at Bretons Farm,0.034136056900024414,-0.08982253074645996
37020,0.7413135170936584,0.7395468950271606,0.8750225305557251,False,Chelmer at Felsted,0.0017666220664978027,-0.13370901346206665
38001,0.7317596077919006,0.3933497071266174,0.5061300992965698,False,Lee at Feildes Weir,0.33840990066528326,0.2256295084953308
38003,-0.0730111598968505,-0.091612696647644,-0.6354809999465942,False,Mimram at Panshanger Park,0.0186015367507935,0.5624698400497438
38007,0.7916401028633118,0.7409088611602783,0.6031976938247681,False,Canons Brook at Elizabeth Way,0.05073124170303345,0.1884424090385437
38014,0.7744259834289551,0.7551541328430176,0.8724590539932251,False,Salmon Brook at Edmonton,0.0192718505859375,-0.09803307056427002
38017,-2.6224586963653564,-6.749467372894287,-14.231438636779785,False,Mimram at Whitwell,4.127008676528931,11.608979940414429
38018,0.759274423122406,0.6277939081192017,0.6989119052886963,False,Upper Lee at Water Hall,0.13148051500320435,0.06036251783370972
38021,0.7970314025878906,0.7588487267494202,0.8503751158714294,False,Turkey Brook at Albany Park,0.03818267583847046,-0.05334371328353882
39001,0.8843239545822144,0.7835559248924255,0.4471450448036194,False,Thames at Kingston,0.10076802968978882,0.43717890977859497
39006,0.8758761882781982,0.8362486958503723,0.8878540992736816,True,Windrush at Newbridge,0.03962749242782593,-0.011977910995483398
39007,0.8183517456054688,0.791057825088501,0.7886455655097961,False,Blackwater at Swallowfield,0.027293920516967773,0.029706180095672607
39010,-0.0683232545852661,-1.145812749862671,-0.18489396572113037,False,Colne at Denham,1.0774894952774048,0.11657071113586427
39011,0.7670355439186096,0.6821364164352417,0.7066614627838135,False,Wey at Tilford,0.08489912748336792,0.06037408113479614
39012,0.6095150709152222,-0.6629558801651001,-0.6120721101760864,False,Hogsmill at Kingston upon Thames,1.2724709510803223,1.2215871810913086
39014,-1.6287968158721924,-9.580540657043455,-3.2790164947509766,False,Ver at Hansteads,7.951743841171263,1.6502196788787842
39016,0.6758105754852295,0.6558731198310852,0.7015710473060608,False,Kennet at Theale,0.019937455654144287,-0.0257604718208313
39020,0.8714622855186462,0.7108010053634644,0.7895448207855225,True,Coln at Bibury,0.16066128015518188,0.08191746473312378
39021,0.4291628003120422,0.2389741539955139,0.7530277967453003,False,Cherwell at Enslow Mill,0.1901886463165283,-0.3238649964332581
39022,0.8593500852584839,0.4147080779075622,0.48576945066452026,False,Loddon at Sheepbridge,0.4446420073509217,0.3735806345939636
39023,-2.3271076679229736,-4.570725917816162,-2.34182071685791,False,Wye at Bourne End Hedsor,2.2436182498931885,0.014713048934936523
39025,0.8814305067062378,0.8319385647773743,0.7835906147956848,False,Enborne at Brimpton,0.049491941928863525,0.09783989191055298
39027,0.1721870303153991,-3.1718978881835938,-1.0677988529205322,False,Pang at Pangbourne,3.344084918498993,1.2399858832359314
39028,0.3498684763908386,-0.2380256652832031,-0.7771992683410645,False,Dun at Hungerford,0.5878941416740417,1.127067744731903
