gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
30014,0.7490884065628052,0.6916693765659142,-0.7174469232559204,-40.1824836730957,-6.2682390213012695,0.7540497376226329
31002,0.8870893716812134,0.8195817891126006,-0.13291943073272705,-16.18781089782715,-3.242921829223633,0.7367100159707962
31006,0.6937482357025146,0.7440806369220029,-3.0334315299987793,-25.803565979003906,0.7460594177246094,0.8749714807209674
31010,0.7352142333984375,0.7698175319309885,-0.8940328359603882,-33.310096740722656,-6.865996360778809,0.5920602327173169
31021,0.7678899765014648,0.5988126096166624,-35.74186706542969,-39.94679260253906,-33.330543518066406,0.624628061341268
31023,0.626552939414978,0.4115049316154854,-0.6139476299285889,-30.85976219177246,-3.5960495471954346,0.9210720432751414
32003,0.7374838590621948,0.7404357267523773,-0.07709753513336182,-38.963008880615234,-0.7703840732574463,0.6842720261743398
32004,0.8193614482879639,0.7015627348204994,-3.534085273742676,-24.989927291870117,-32.1251335144043,0.7907825690166552
32006,0.9012172818183899,0.8932816177251934,-4.699208736419678,-4.569447040557861,-11.831134796142578,0.5393783594297733
32008,0.8833143711090088,0.8724154391581677,-1.5954868793487549,-17.78874397277832,-15.401244163513184,0.5392201834862386
33006,0.7249621152877808,0.7603632803290941,-4.828046798706055,-32.384403228759766,-14.431339263916016,0.5110654802646589
33007,0.7832182049751282,0.7463652233478633,-2.646848440170288,-17.25509262084961,-8.032310485839844,0.9648642482318047
33012,0.8297955989837646,0.8310893021139458,-1.0439989566802979,-23.420970916748047,-18.265365600585938,0.6386036960985626
33013,0.748897910118103,0.7723766169034111,-4.837283134460449,-21.520774841308594,-4.425745964050293,0.8496463609399955
33014,0.850402295589447,0.876457653854789,-3.903580665588379,-10.664695739746094,-4.445087909698486,0.7325528007346189
33018,0.8316317200660706,0.7931663133436931,-0.6861085891723633,-30.84151840209961,-10.779714584350586,0.6890257814282454
33019,0.7944003343582153,0.8417935693685752,-0.9462578296661377,-15.198320388793945,-0.11207461357116699,0.7866757928359571
33021,0.7841155529022217,0.7320341347929433,-12.035933494567871,-39.02356719970703,-31.938392639160156,0.6798996121378051
33022,0.8930459022521973,0.7940512623379108,-1.3693232536315918,-23.994190216064453,-20.92035484313965,0.39858544375998173
33023,0.7740654349327087,0.6993683537714197,-0.5775046348571777,-6.168132781982422,0.6598830223083496,0.7903262605521333
33024,0.8150427937507629,0.7795047490216334,-0.5888991355895996,-13.888179779052734,-0.8101046085357666,0.8843258042436687
33026,0.8990994095802307,0.8510630540242992,-2.407179832458496,-23.756229400634766,-13.162541389465332,0.6843792945487861
33028,0.8645522594451904,0.8294593927275716,0.3745248317718506,-16.560644149780273,-3.907132148742676,0.5083276294775269
33029,0.8777711391448975,0.8336309906456558,-2.835197687149048,-33.68765640258789,-18.288982391357422,0.6043805612594113
33031,0.5917705297470093,0.4042922076726252,-6.278992652893066,-61.7711296081543,-51.335548400878906,0.30183066361556066
33032,0.6778355836868286,0.7056627287363102,-21.604869842529297,-9.827613830566406,-7.383513450622559,0.9493497604380561
33033,0.7721060514450073,0.7084955861427273,-1.0860648155212402,-36.54965591430664,-22.22403907775879,0.43525919159625487
33034,0.8155344128608704,0.8274471643517145,-0.5061912536621094,-7.156580924987793,3.088235855102539,0.8240930869267625
33035,0.8258373737335205,0.8930270911668434,-0.779708981513977,2.8162598609924316,12.112628936767578,0.6220215701028342
